ParcelID,DocumentDate,PropertyType,SalePrice,lat,lon,blkgrp
8113101010,10/16/2017,11,450000,47.5481,-122.27552,530330102003
1422069091,05/23/2017,11,924250,47.38902,-122.01284,530330320031
3120079143,07/20/2017,11,205000,47.17931,-121.95914,530330315023
9476200276,07/07/2017,11,410000,47.49128,-122.18731,530330254003
1698900040,02/05/2018,11,1410000,47.64115,-122.35101,530330060002
985001435,02/15/2018,11,400000,47.49275,-122.30779,530330271002
8097500040,01/15/2018,11,10,47.77441,-122.20589,530330218043
2172000779,03/06/2018,11,10,47.4905,-122.25851000000002,530330261005
823059135,05/17/2018,11,10,47.49965,-122.18596,530330254002
2767604578,05/01/2018,11,685000,47.6712,-122.37828,530330047003
8668400005,09/02/2016,11,812000,47.68523,-122.37443,530330030003
4010800145,04/18/2018,11,269950,47.43549,-122.10362,530330319062
7977201896,08/07/2016,11,780000,47.68414,-122.29084,530330024003
9344100424,09/13/2016,11,649000,47.55961,-122.28918,530330103004
1823059111,04/30/2018,11,235000,47.48379,-122.21877,530330260022
1446800025,08/18/2016,11,360000,47.49508,-122.33331,530330270003
2806000240,03/14/2018,11,1000000,47.57636,-122.01876,530330322112
425400080,06/13/2017,11,485000,47.5017,-122.17496,530330255002
3343301540,09/05/2017,11,1295000,47.5492,-122.19418,530330247024
1775910190,09/12/2017,11,539950,47.74541,-122.1021,530330323075
1471590110,06/13/2017,11,930000,47.67874000000001,-122.15047,530330226052
1294300038,02/10/2017,11,614000,47.57319,-122.38727,530330098005
1294300038,01/17/2017,11,614000,47.57319,-122.38727,530330098005
5100403414,12/14/2016,11,657000,47.69558,-122.31823,530330019002
1974300140,06/08/2017,11,790005,47.70823,-122.24161,530330223002
9272201925,06/09/2017,11,938000,47.58915,-122.38414,530330096005
