Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",451,152,112,62,339,150
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",496,126,289,100,207,111
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",492,144,250,96,242,141
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",671,180,245,122,426,195
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",51,51,0,12,51,51
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",607,130,232,75,375,119
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",954,155,215,109,739,133
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",742,165,240,97,502,163
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",152,56,93,49,59,31
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",409,54,334,59,75,46
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",217,99,63,39,154,103
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",590,119,142,60,448,125
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",444,114,302,92,142,91
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",524,125,289,84,235,113
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",564,137,104,70,460,148
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",218,63,43,30,175,63
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",608,99,68,55,540,97
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",643,103,374,75,269,107
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",460,70,195,50,265,83
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",395,65,307,67,88,36
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",448,113,291,91,157,89
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",771,134,332,97,439,151
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",454,79,425,84,29,36
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",357,68,346,70,11,18
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",398,79,308,84,90,58
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",607,123,203,75,404,119
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",577,134,111,57,466,128
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",506,117,119,64,387,110
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",258,71,162,64,96,48
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",265,72,103,39,162,69
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",485,99,170,63,315,103
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",514,85,390,83,124,62
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",281,63,195,71,86,50
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",372,69,317,68,55,53
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",446,58,318,61,128,47
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",541,105,72,44,469,107
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",670,106,296,89,374,105
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",363,67,266,61,97,38
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",534,81,210,62,324,82
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",400,80,279,61,121,66
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",764,98,94,28,670,97
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",352,60,283,59,69,56
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",433,95,320,79,113,69
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",568,89,379,74,189,90
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",376,100,215,66,161,91
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",481,88,300,72,181,64
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",284,91,241,80,43,50
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",561,90,275,69,286,97
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",408,74,299,78,109,53
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",416,88,212,72,204,86
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",331,54,255,53,76,45
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",395,80,171,51,224,75
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",901,107,270,73,631,105
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",385,66,362,65,23,18
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",564,133,270,88,294,126
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",381,104,348,102,33,37
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",561,157,401,123,160,136
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",574,145,451,131,123,116
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",517,122,450,132,67,66
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",415,125,348,101,67,79
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",576,126,476,120,100,75
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",561,143,542,141,19,30
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",555,112,510,110,45,53
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",411,68,342,61,69,51
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",452,59,397,68,55,32
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",471,52,446,59,25,22
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",588,137,169,60,419,135
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",667,161,139,84,528,151
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",664,143,199,81,465,153
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",352,106,173,58,179,114
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",298,83,258,79,40,40
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",600,106,455,111,145,75
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",480,106,93,56,387,96
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",456,93,0,12,456,93
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",434,88,111,44,323,85
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",391,67,138,37,253,61
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",422,74,150,57,272,63
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",704,147,226,70,478,127
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",539,101,249,72,290,80
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",598,125,92,45,506,127
1500000US530330283001,530330283001,"Block Group 1, Census Tract 283, King County, Washington",467,81,408,83,59,37
1500000US530330283002,530330283002,"Block Group 2, Census Tract 283, King County, Washington",526,95,355,88,171,84
1500000US530330283003,530330283003,"Block Group 3, Census Tract 283, King County, Washington",938,129,661,124,277,106
1500000US530330284021,530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",354,83,125,42,229,81
1500000US530330284022,530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",350,99,188,63,162,80
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",527,92,461,90,66,57
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",473,128,0,12,473,128
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",1295,163,347,125,948,193
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",635,149,504,131,131,65
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",457,97,331,100,126,88
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",392,86,255,75,137,58
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",526,96,388,80,138,80
1500000US530330285003,530330285003,"Block Group 3, Census Tract 285, King County, Washington",693,108,208,64,485,101
1500000US530330286001,530330286001,"Block Group 1, Census Tract 286, King County, Washington",264,69,243,63,21,33
1500000US530330286002,530330286002,"Block Group 2, Census Tract 286, King County, Washington",359,97,287,72,72,75
1500000US530330286003,530330286003,"Block Group 3, Census Tract 286, King County, Washington",493,99,435,93,58,52
1500000US530330286004,530330286004,"Block Group 4, Census Tract 286, King County, Washington",512,110,420,97,92,66
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",469,107,290,84,179,97
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",431,70,206,57,225,63
1500000US530330287001,530330287001,"Block Group 1, Census Tract 287, King County, Washington",367,95,295,85,72,55
1500000US530330287002,530330287002,"Block Group 2, Census Tract 287, King County, Washington",422,74,385,75,37,27
1500000US530330287003,530330287003,"Block Group 3, Census Tract 287, King County, Washington",596,100,540,99,56,53
1500000US530330287004,530330287004,"Block Group 4, Census Tract 287, King County, Washington",509,93,393,84,116,79
1500000US530330288011,530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",489,70,250,51,239,61
1500000US530330288012,530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",322,46,214,56,108,44
1500000US530330288013,530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",25,15,13,13,12,11
1500000US530330288021,530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",865,170,330,101,535,156
1500000US530330288022,530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",465,106,346,87,119,70
1500000US530330288023,530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",318,120,102,99,216,93
1500000US530330288024,530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",640,158,79,92,561,139
1500000US530330289011,530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",494,96,231,63,263,81
1500000US530330289012,530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",260,65,74,43,186,61
1500000US530330289013,530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",335,62,258,59,77,41
1500000US530330289014,530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",391,75,224,52,167,70
1500000US530330289021,530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",343,155,98,63,245,156
1500000US530330289022,530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",534,141,272,98,262,126
1500000US530330289023,530330289023,"Block Group 3, Census Tract 289.02, King County, Washington",433,121,52,45,381,118
1500000US530330289024,530330289024,"Block Group 4, Census Tract 289.02, King County, Washington",491,132,134,50,357,135
1500000US530330289025,530330289025,"Block Group 5, Census Tract 289.02, King County, Washington",558,177,197,85,361,171
1500000US530330290011,530330290011,"Block Group 1, Census Tract 290.01, King County, Washington",390,60,230,56,160,53
1500000US530330290012,530330290012,"Block Group 2, Census Tract 290.01, King County, Washington",375,89,226,69,149,61
1500000US530330290013,530330290013,"Block Group 3, Census Tract 290.01, King County, Washington",391,86,288,70,103,70
1500000US530330290014,530330290014,"Block Group 4, Census Tract 290.01, King County, Washington",729,84,666,85,63,41
1500000US530330290031,530330290031,"Block Group 1, Census Tract 290.03, King County, Washington",421,132,7,11,414,131
1500000US530330290032,530330290032,"Block Group 2, Census Tract 290.03, King County, Washington",403,139,200,65,203,131
1500000US530330290033,530330290033,"Block Group 3, Census Tract 290.03, King County, Washington",545,136,181,66,364,130
1500000US530330290034,530330290034,"Block Group 4, Census Tract 290.03, King County, Washington",359,120,120,57,239,127
1500000US530330290035,530330290035,"Block Group 5, Census Tract 290.03, King County, Washington",251,76,225,74,26,31
1500000US530330290041,530330290041,"Block Group 1, Census Tract 290.04, King County, Washington",693,86,319,71,374,92
1500000US530330290042,530330290042,"Block Group 2, Census Tract 290.04, King County, Washington",588,75,90,39,498,82
1500000US530330291011,530330291011,"Block Group 1, Census Tract 291.01, King County, Washington",492,77,354,76,138,46
1500000US530330291012,530330291012,"Block Group 2, Census Tract 291.01, King County, Washington",695,82,557,87,138,59
1500000US530330291021,530330291021,"Block Group 1, Census Tract 291.02, King County, Washington",412,83,340,78,72,39
1500000US530330291022,530330291022,"Block Group 2, Census Tract 291.02, King County, Washington",373,69,330,75,43,34
1500000US530330291023,530330291023,"Block Group 3, Census Tract 291.02, King County, Washington",589,104,292,65,297,109
1500000US530330292031,530330292031,"Block Group 1, Census Tract 292.03, King County, Washington",720,97,65,38,655,97
1500000US530330292032,530330292032,"Block Group 2, Census Tract 292.03, King County, Washington",452,98,123,39,329,96
1500000US530330292041,530330292041,"Block Group 1, Census Tract 292.04, King County, Washington",951,187,164,75,787,190
1500000US530330292042,530330292042,"Block Group 2, Census Tract 292.04, King County, Washington",801,124,685,146,116,74
1500000US530330292043,530330292043,"Block Group 3, Census Tract 292.04, King County, Washington",261,89,202,79,59,55
1500000US530330292044,530330292044,"Block Group 4, Census Tract 292.04, King County, Washington",534,165,0,12,534,165
1500000US530330292051,530330292051,"Block Group 1, Census Tract 292.05, King County, Washington",1107,176,758,147,349,145
1500000US530330292052,530330292052,"Block Group 2, Census Tract 292.05, King County, Washington",460,158,57,64,403,158
1500000US530330292053,530330292053,"Block Group 3, Census Tract 292.05, King County, Washington",591,148,301,80,290,130
1500000US530330292061,530330292061,"Block Group 1, Census Tract 292.06, King County, Washington",263,79,120,66,143,62
1500000US530330292062,530330292062,"Block Group 2, Census Tract 292.06, King County, Washington",942,124,0,12,942,124
1500000US530330292063,530330292063,"Block Group 3, Census Tract 292.06, King County, Washington",617,116,220,65,397,120
1500000US530330293031,530330293031,"Block Group 1, Census Tract 293.03, King County, Washington",409,93,295,92,114,66
1500000US530330293032,530330293032,"Block Group 2, Census Tract 293.03, King County, Washington",363,104,227,79,136,96
1500000US530330293033,530330293033,"Block Group 3, Census Tract 293.03, King County, Washington",1114,161,789,145,325,129
1500000US530330293034,530330293034,"Block Group 4, Census Tract 293.03, King County, Washington",535,117,300,86,235,125
1500000US530330293035,530330293035,"Block Group 5, Census Tract 293.03, King County, Washington",582,128,185,62,397,123
1500000US530330293041,530330293041,"Block Group 1, Census Tract 293.04, King County, Washington",458,83,333,71,125,74
1500000US530330293042,530330293042,"Block Group 2, Census Tract 293.04, King County, Washington",402,58,402,58,0,12
1500000US530330293043,530330293043,"Block Group 3, Census Tract 293.04, King County, Washington",581,106,279,88,302,85
1500000US530330293044,530330293044,"Block Group 4, Census Tract 293.04, King County, Washington",360,57,342,59,18,23
1500000US530330293051,530330293051,"Block Group 1, Census Tract 293.05, King County, Washington",280,63,220,65,60,38
1500000US530330293052,530330293052,"Block Group 2, Census Tract 293.05, King County, Washington",503,91,198,58,305,92
1500000US530330293053,530330293053,"Block Group 3, Census Tract 293.05, King County, Washington",294,62,256,56,38,29
1500000US530330293054,530330293054,"Block Group 4, Census Tract 293.05, King County, Washington",261,55,225,50,36,34
1500000US530330293061,530330293061,"Block Group 1, Census Tract 293.06, King County, Washington",780,76,525,98,255,84
1500000US530330293062,530330293062,"Block Group 2, Census Tract 293.06, King County, Washington",449,61,384,62,65,37
1500000US530330293071,530330293071,"Block Group 1, Census Tract 293.07, King County, Washington",290,48,250,53,40,26
1500000US530330293072,530330293072,"Block Group 2, Census Tract 293.07, King County, Washington",531,58,468,61,63,50
1500000US530330293073,530330293073,"Block Group 3, Census Tract 293.07, King County, Washington",468,63,344,68,124,65
1500000US530330294031,530330294031,"Block Group 1, Census Tract 294.03, King County, Washington",629,89,545,76,84,51
1500000US530330294032,530330294032,"Block Group 2, Census Tract 294.03, King County, Washington",371,84,363,84,8,13
1500000US530330294033,530330294033,"Block Group 3, Census Tract 294.03, King County, Washington",837,116,370,73,467,112
1500000US530330294051,530330294051,"Block Group 1, Census Tract 294.05, King County, Washington",302,68,267,64,35,28
1500000US530330294052,530330294052,"Block Group 2, Census Tract 294.05, King County, Washington",516,86,404,92,112,67
1500000US530330294053,530330294053,"Block Group 3, Census Tract 294.05, King County, Washington",268,54,239,50,29,25
1500000US530330294054,530330294054,"Block Group 4, Census Tract 294.05, King County, Washington",309,76,249,79,60,53
1500000US530330294055,530330294055,"Block Group 5, Census Tract 294.05, King County, Washington",377,65,336,70,41,27
1500000US530330294061,530330294061,"Block Group 1, Census Tract 294.06, King County, Washington",680,102,454,68,226,71
1500000US530330294062,530330294062,"Block Group 2, Census Tract 294.06, King County, Washington",923,100,762,85,161,100
1500000US530330294071,530330294071,"Block Group 1, Census Tract 294.07, King County, Washington",417,93,139,50,278,87
1500000US530330294072,530330294072,"Block Group 2, Census Tract 294.07, King County, Washington",775,94,320,64,455,95
1500000US530330294073,530330294073,"Block Group 3, Census Tract 294.07, King County, Washington",354,67,260,58,94,53
1500000US530330294081,530330294081,"Block Group 1, Census Tract 294.08, King County, Washington",385,90,237,60,148,76
1500000US530330294082,530330294082,"Block Group 2, Census Tract 294.08, King County, Washington",423,71,389,81,34,30
1500000US530330294083,530330294083,"Block Group 3, Census Tract 294.08, King County, Washington",759,101,74,32,685,100
1500000US530330295021,530330295021,"Block Group 1, Census Tract 295.02, King County, Washington",762,133,506,113,256,112
1500000US530330295022,530330295022,"Block Group 2, Census Tract 295.02, King County, Washington",372,93,336,97,36,38
1500000US530330295023,530330295023,"Block Group 3, Census Tract 295.02, King County, Washington",393,111,310,99,83,75
1500000US530330295024,530330295024,"Block Group 4, Census Tract 295.02, King County, Washington",455,111,372,110,83,46
1500000US530330295031,530330295031,"Block Group 1, Census Tract 295.03, King County, Washington",370,100,205,74,165,87
1500000US530330295032,530330295032,"Block Group 2, Census Tract 295.03, King County, Washington",960,197,149,81,811,177
1500000US530330295033,530330295033,"Block Group 3, Census Tract 295.03, King County, Washington",685,167,106,55,579,172
1500000US530330295034,530330295034,"Block Group 4, Census Tract 295.03, King County, Washington",207,74,100,53,107,60
1500000US530330295035,530330295035,"Block Group 5, Census Tract 295.03, King County, Washington",745,190,26,25,719,188
1500000US530330295041,530330295041,"Block Group 1, Census Tract 295.04, King County, Washington",697,131,178,83,519,136
1500000US530330295042,530330295042,"Block Group 2, Census Tract 295.04, King County, Washington",524,128,132,69,392,132
1500000US530330295043,530330295043,"Block Group 3, Census Tract 295.04, King County, Washington",932,155,326,116,606,152
1500000US530330296011,530330296011,"Block Group 1, Census Tract 296.01, King County, Washington",463,127,254,94,209,98
1500000US530330296012,530330296012,"Block Group 2, Census Tract 296.01, King County, Washington",354,85,276,93,78,59
1500000US530330296013,530330296013,"Block Group 3, Census Tract 296.01, King County, Washington",435,91,195,67,240,88
1500000US530330296014,530330296014,"Block Group 4, Census Tract 296.01, King County, Washington",292,73,271,76,21,25
1500000US530330296015,530330296015,"Block Group 5, Census Tract 296.01, King County, Washington",360,107,295,101,65,59
1500000US530330296021,530330296021,"Block Group 1, Census Tract 296.02, King County, Washington",397,63,393,64,4,11
1500000US530330296022,530330296022,"Block Group 2, Census Tract 296.02, King County, Washington",487,96,487,96,0,12
1500000US530330296023,530330296023,"Block Group 3, Census Tract 296.02, King County, Washington",803,85,663,93,140,80
1500000US530330297001,530330297001,"Block Group 1, Census Tract 297, King County, Washington",624,104,420,96,204,66
1500000US530330297002,530330297002,"Block Group 2, Census Tract 297, King County, Washington",681,132,384,99,297,129
1500000US530330297003,530330297003,"Block Group 3, Census Tract 297, King County, Washington",782,173,169,111,613,157
1500000US530330297004,530330297004,"Block Group 4, Census Tract 297, King County, Washington",399,135,141,65,258,138
1500000US530330297005,530330297005,"Block Group 5, Census Tract 297, King County, Washington",461,99,168,75,293,113
1500000US530330298011,530330298011,"Block Group 1, Census Tract 298.01, King County, Washington",394,98,294,85,100,60
1500000US530330298012,530330298012,"Block Group 2, Census Tract 298.01, King County, Washington",699,140,320,101,379,127
1500000US530330298013,530330298013,"Block Group 3, Census Tract 298.01, King County, Washington",479,107,329,81,150,76
1500000US530330298014,530330298014,"Block Group 4, Census Tract 298.01, King County, Washington",474,112,447,114,27,32
1500000US530330298015,530330298015,"Block Group 5, Census Tract 298.01, King County, Washington",912,161,0,12,912,161
1500000US530330298021,530330298021,"Block Group 1, Census Tract 298.02, King County, Washington",385,88,348,96,37,42
1500000US530330298022,530330298022,"Block Group 2, Census Tract 298.02, King County, Washington",479,156,296,110,183,133
1500000US530330298023,530330298023,"Block Group 3, Census Tract 298.02, King County, Washington",869,169,479,143,390,161
1500000US530330298024,530330298024,"Block Group 4, Census Tract 298.02, King County, Washington",330,107,309,108,21,38
1500000US530330298025,530330298025,"Block Group 5, Census Tract 298.02, King County, Washington",494,98,434,95,60,65
1500000US530330298026,530330298026,"Block Group 6, Census Tract 298.02, King County, Washington",545,106,517,108,28,33
1500000US530330299011,530330299011,"Block Group 1, Census Tract 299.01, King County, Washington",639,104,497,89,142,82
1500000US530330299012,530330299012,"Block Group 2, Census Tract 299.01, King County, Washington",439,86,384,88,55,32
1500000US530330299013,530330299013,"Block Group 3, Census Tract 299.01, King County, Washington",555,81,348,78,207,68
1500000US530330299021,530330299021,"Block Group 1, Census Tract 299.02, King County, Washington",405,69,380,72,25,23
1500000US530330299022,530330299022,"Block Group 2, Census Tract 299.02, King County, Washington",406,66,345,67,61,45
1500000US530330299023,530330299023,"Block Group 3, Census Tract 299.02, King County, Washington",678,77,597,79,81,43
1500000US530330300031,530330300031,"Block Group 1, Census Tract 300.03, King County, Washington",390,106,311,104,79,87
1500000US530330300032,530330300032,"Block Group 2, Census Tract 300.03, King County, Washington",703,161,600,153,103,67
1500000US530330300033,530330300033,"Block Group 3, Census Tract 300.03, King County, Washington",261,99,155,66,106,74
1500000US530330300034,530330300034,"Block Group 4, Census Tract 300.03, King County, Washington",332,80,298,82,34,40
1500000US530330300035,530330300035,"Block Group 5, Census Tract 300.03, King County, Washington",515,149,74,68,441,146
1500000US530330300041,530330300041,"Block Group 1, Census Tract 300.04, King County, Washington",395,103,241,76,154,82
1500000US530330300042,530330300042,"Block Group 2, Census Tract 300.04, King County, Washington",811,196,38,28,773,194
1500000US530330300043,530330300043,"Block Group 3, Census Tract 300.04, King County, Washington",449,160,89,52,360,155
1500000US530330300044,530330300044,"Block Group 4, Census Tract 300.04, King County, Washington",285,88,260,85,25,29
1500000US530330300045,530330300045,"Block Group 5, Census Tract 300.04, King County, Washington",698,178,105,59,593,176
1500000US530330300046,530330300046,"Block Group 6, Census Tract 300.04, King County, Washington",420,121,198,95,222,82
1500000US530330300051,530330300051,"Block Group 1, Census Tract 300.05, King County, Washington",536,107,416,104,120,65
1500000US530330300052,530330300052,"Block Group 2, Census Tract 300.05, King County, Washington",569,93,477,95,92,74
1500000US530330300053,530330300053,"Block Group 3, Census Tract 300.05, King County, Washington",725,121,277,77,448,102
1500000US530330300061,530330300061,"Block Group 1, Census Tract 300.06, King County, Washington",543,109,236,65,307,98
1500000US530330300062,530330300062,"Block Group 2, Census Tract 300.06, King County, Washington",1135,115,63,29,1072,113
1500000US530330301001,530330301001,"Block Group 1, Census Tract 301, King County, Washington",308,60,290,57,18,27
1500000US530330301002,530330301002,"Block Group 2, Census Tract 301, King County, Washington",369,108,345,100,24,36
1500000US530330301003,530330301003,"Block Group 3, Census Tract 301, King County, Washington",628,103,592,103,36,28
1500000US530330301004,530330301004,"Block Group 4, Census Tract 301, King County, Washington",268,84,257,87,11,19
1500000US530330301005,530330301005,"Block Group 5, Census Tract 301, King County, Washington",356,115,27,32,329,116
1500000US530330301006,530330301006,"Block Group 6, Census Tract 301, King County, Washington",445,99,391,95,54,66
1500000US530330301007,530330301007,"Block Group 7, Census Tract 301, King County, Washington",433,114,376,83,57,82
1500000US530330302011,530330302011,"Block Group 1, Census Tract 302.01, King County, Washington",256,98,185,74,71,60
1500000US530330302012,530330302012,"Block Group 2, Census Tract 302.01, King County, Washington",465,124,127,47,338,117
1500000US530330302013,530330302013,"Block Group 3, Census Tract 302.01, King County, Washington",547,120,427,115,120,78
1500000US530330302014,530330302014,"Block Group 4, Census Tract 302.01, King County, Washington",757,139,591,140,166,88
1500000US530330302021,530330302021,"Block Group 1, Census Tract 302.02, King County, Washington",301,92,291,94,10,17
1500000US530330302022,530330302022,"Block Group 2, Census Tract 302.02, King County, Washington",614,122,426,134,188,119
1500000US530330302023,530330302023,"Block Group 3, Census Tract 302.02, King County, Washington",283,91,137,70,146,77
1500000US530330302024,530330302024,"Block Group 4, Census Tract 302.02, King County, Washington",495,136,176,82,319,126
1500000US530330302025,530330302025,"Block Group 5, Census Tract 302.02, King County, Washington",615,156,221,96,394,150
1500000US530330303041,530330303041,"Block Group 1, Census Tract 303.04, King County, Washington",568,64,543,66,25,21
1500000US530330303042,530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",439,72,282,54,157,51
1500000US530330303051,530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",919,151,535,130,384,153
1500000US530330303052,530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",618,139,518,131,100,76
1500000US530330303053,530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",567,124,497,96,70,66
1500000US530330303061,530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",450,86,379,78,71,47
1500000US530330303062,530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",358,83,314,64,44,64
1500000US530330303063,530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",822,98,582,107,240,91
1500000US530330303064,530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",444,88,407,91,37,31
1500000US530330303081,530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",258,72,248,72,10,16
1500000US530330303082,530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",727,158,293,77,434,143
1500000US530330303083,530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",467,92,412,82,55,70
1500000US530330303084,530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",814,160,118,59,696,157
1500000US530330303091,530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",408,97,260,91,148,63
1500000US530330303092,530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",627,170,100,75,527,166
1500000US530330303093,530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",581,147,94,63,487,149
1500000US530330303094,530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",789,179,381,130,408,169
1500000US530330303101,530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",303,77,235,55,68,63
1500000US530330303102,530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",305,60,253,57,52,39
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",477,80,327,70,150,67
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",830,104,182,65,648,110
