Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",550,138,111,62,439,129
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",572,166,232,96,340,165
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",598,125,300,106,298,114
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",524,174,203,105,321,160
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",73,63,20,22,53,63
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",613,126,150,52,463,127
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",951,144,261,92,690,150
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",677,108,272,77,405,106
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",209,48,114,32,95,49
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",358,52,253,47,105,42
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",321,129,35,38,286,131
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",600,147,197,106,403,147
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",479,128,358,98,121,93
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",524,129,274,98,250,103
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",523,144,102,72,421,140
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",338,66,70,31,268,64
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",593,113,71,36,522,111
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",518,112,328,87,190,90
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",426,61,245,43,181,63
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",446,68,352,60,94,47
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",380,98,239,93,141,86
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",654,131,284,95,370,119
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",503,90,482,93,21,31
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",425,86,404,83,21,33
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",407,115,328,107,79,62
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",570,152,186,77,384,149
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",469,133,63,53,406,147
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",549,148,113,51,436,144
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",452,103,183,82,269,92
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",232,61,115,44,117,57
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",585,114,253,79,332,112
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",381,71,246,60,135,64
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",393,71,288,61,105,57
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",273,52,197,45,76,47
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",480,72,289,59,191,66
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",501,104,68,43,433,104
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",694,133,390,112,304,107
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",355,59,294,53,61,34
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",508,64,199,54,309,62
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",402,74,250,56,152,57
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",681,108,70,32,611,105
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",332,78,234,70,98,67
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",475,90,354,76,121,63
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",530,100,408,99,122,69
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",327,96,224,84,103,70
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",580,90,360,78,220,70
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",289,79,248,67,41,50
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",588,84,343,70,245,86
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",360,66,222,53,138,70
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",395,72,164,57,231,67
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",376,80,233,59,143,70
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",464,100,227,54,237,92
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",826,118,250,64,576,130
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",373,72,340,66,33,41
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",603,171,336,126,267,137
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",302,82,265,82,37,41
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",394,140,282,87,112,124
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",628,168,421,86,207,155
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",504,162,355,112,149,131
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",374,107,285,100,89,69
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",563,137,511,136,52,48
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",617,153,532,134,85,89
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",650,138,603,135,47,54
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",447,58,367,58,80,44
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",440,72,415,71,25,20
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",507,75,484,74,23,20
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",451,133,173,73,278,126
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",810,139,119,91,691,152
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",545,162,227,115,318,131
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",412,121,227,83,185,130
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",361,97,306,86,55,44
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",540,110,393,92,147,86
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",518,96,59,30,459,90
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",547,95,0,12,547,95
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",482,93,141,45,341,86
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",430,66,152,39,278,62
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",393,73,132,46,261,64
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",743,136,189,58,554,143
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",668,109,261,81,407,92
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",486,121,83,42,403,114
1500000US530330283001,530330283001,"Block Group 1, Census Tract 283, King County, Washington",460,60,429,59,31,28
1500000US530330283002,530330283002,"Block Group 2, Census Tract 283, King County, Washington",456,95,330,87,126,79
1500000US530330283003,530330283003,"Block Group 3, Census Tract 283, King County, Washington",1018,126,738,116,280,103
1500000US530330284021,530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",287,70,115,36,172,66
1500000US530330284022,530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",436,111,237,60,199,103
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",458,81,384,82,74,52
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",612,104,12,16,600,102
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",1306,168,209,85,1097,182
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",612,125,475,122,137,59
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",474,119,350,105,124,75
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",429,75,296,66,133,53
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",495,86,346,66,149,80
1500000US530330285003,530330285003,"Block Group 3, Census Tract 285, King County, Washington",705,110,209,72,496,123
1500000US530330286001,530330286001,"Block Group 1, Census Tract 286, King County, Washington",325,67,297,78,28,35
1500000US530330286002,530330286002,"Block Group 2, Census Tract 286, King County, Washington",397,105,289,78,108,91
1500000US530330286003,530330286003,"Block Group 3, Census Tract 286, King County, Washington",426,83,380,83,46,40
1500000US530330286004,530330286004,"Block Group 4, Census Tract 286, King County, Washington",434,111,376,85,58,75
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",629,127,322,83,307,120
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",444,110,235,77,209,86
1500000US530330287001,530330287001,"Block Group 1, Census Tract 287, King County, Washington",331,69,252,69,79,38
1500000US530330287002,530330287002,"Block Group 2, Census Tract 287, King County, Washington",456,90,410,87,46,49
1500000US530330287003,530330287003,"Block Group 3, Census Tract 287, King County, Washington",602,91,548,87,54,52
1500000US530330287004,530330287004,"Block Group 4, Census Tract 287, King County, Washington",451,70,367,72,84,60
1500000US530330288011,530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",433,63,208,48,225,49
1500000US530330288012,530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",290,46,172,51,118,51
1500000US530330288013,530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",23,14,13,13,10,12
1500000US530330288021,530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",730,139,342,100,388,128
1500000US530330288022,530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",499,93,347,88,152,90
1500000US530330288023,530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",323,97,68,62,255,103
1500000US530330288024,530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",755,126,94,69,661,133
1500000US530330289011,530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",432,99,222,84,210,74
1500000US530330289012,530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",275,71,113,59,162,54
1500000US530330289013,530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",454,95,330,92,124,80
1500000US530330289014,530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",434,77,241,64,193,59
1500000US530330289021,530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",415,149,110,88,305,143
1500000US530330289022,530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",565,129,351,90,214,101
1500000US530330289023,530330289023,"Block Group 3, Census Tract 289.02, King County, Washington",434,137,45,35,389,135
1500000US530330289024,530330289024,"Block Group 4, Census Tract 289.02, King County, Washington",474,125,137,59,337,124
1500000US530330289025,530330289025,"Block Group 5, Census Tract 289.02, King County, Washington",565,158,199,80,366,153
1500000US530330290011,530330290011,"Block Group 1, Census Tract 290.01, King County, Washington",371,71,208,58,163,55
1500000US530330290012,530330290012,"Block Group 2, Census Tract 290.01, King County, Washington",404,87,217,72,187,61
1500000US530330290013,530330290013,"Block Group 3, Census Tract 290.01, King County, Washington",504,86,369,78,135,73
1500000US530330290014,530330290014,"Block Group 4, Census Tract 290.01, King County, Washington",767,93,731,93,36,28
1500000US530330290031,530330290031,"Block Group 1, Census Tract 290.03, King County, Washington",379,103,34,28,345,106
1500000US530330290032,530330290032,"Block Group 2, Census Tract 290.03, King County, Washington",418,118,192,63,226,130
1500000US530330290033,530330290033,"Block Group 3, Census Tract 290.03, King County, Washington",503,109,187,78,316,101
1500000US530330290034,530330290034,"Block Group 4, Census Tract 290.03, King County, Washington",423,120,127,52,296,120
1500000US530330290035,530330290035,"Block Group 5, Census Tract 290.03, King County, Washington",247,78,191,69,56,45
1500000US530330290041,530330290041,"Block Group 1, Census Tract 290.04, King County, Washington",721,90,315,87,406,90
1500000US530330290042,530330290042,"Block Group 2, Census Tract 290.04, King County, Washington",543,94,56,35,487,94
1500000US530330291011,530330291011,"Block Group 1, Census Tract 291.01, King County, Washington",461,78,286,71,175,63
1500000US530330291012,530330291012,"Block Group 2, Census Tract 291.01, King County, Washington",721,93,524,82,197,78
1500000US530330291021,530330291021,"Block Group 1, Census Tract 291.02, King County, Washington",459,137,373,127,86,57
1500000US530330291022,530330291022,"Block Group 2, Census Tract 291.02, King County, Washington",372,111,343,106,29,26
1500000US530330291023,530330291023,"Block Group 3, Census Tract 291.02, King County, Washington",530,126,241,77,289,132
1500000US530330292031,530330292031,"Block Group 1, Census Tract 292.03, King County, Washington",690,93,96,58,594,103
1500000US530330292032,530330292032,"Block Group 2, Census Tract 292.03, King County, Washington",513,93,148,48,365,93
1500000US530330292041,530330292041,"Block Group 1, Census Tract 292.04, King County, Washington",1020,154,297,96,723,157
1500000US530330292042,530330292042,"Block Group 2, Census Tract 292.04, King County, Washington",629,103,584,96,45,57
1500000US530330292043,530330292043,"Block Group 3, Census Tract 292.04, King County, Washington",368,81,286,88,82,74
1500000US530330292044,530330292044,"Block Group 4, Census Tract 292.04, King County, Washington",459,139,0,12,459,139
1500000US530330292051,530330292051,"Block Group 1, Census Tract 292.05, King County, Washington",943,111,740,102,203,86
1500000US530330292052,530330292052,"Block Group 2, Census Tract 292.05, King County, Washington",401,115,123,69,278,111
1500000US530330292053,530330292053,"Block Group 3, Census Tract 292.05, King County, Washington",704,140,347,109,357,124
1500000US530330292061,530330292061,"Block Group 1, Census Tract 292.06, King County, Washington",271,77,115,56,156,66
1500000US530330292062,530330292062,"Block Group 2, Census Tract 292.06, King County, Washington",1035,124,0,12,1035,124
1500000US530330292063,530330292063,"Block Group 3, Census Tract 292.06, King County, Washington",660,101,156,59,504,111
1500000US530330293031,530330293031,"Block Group 1, Census Tract 293.03, King County, Washington",348,92,260,102,88,62
1500000US530330293032,530330293032,"Block Group 2, Census Tract 293.03, King County, Washington",329,95,231,78,98,71
1500000US530330293033,530330293033,"Block Group 3, Census Tract 293.03, King County, Washington",1306,157,737,132,569,171
1500000US530330293034,530330293034,"Block Group 4, Census Tract 293.03, King County, Washington",483,101,347,85,136,98
1500000US530330293035,530330293035,"Block Group 5, Census Tract 293.03, King County, Washington",554,133,140,62,414,124
1500000US530330293041,530330293041,"Block Group 1, Census Tract 293.04, King County, Washington",408,86,330,79,78,56
1500000US530330293042,530330293042,"Block Group 2, Census Tract 293.04, King County, Washington",473,63,422,64,51,50
1500000US530330293043,530330293043,"Block Group 3, Census Tract 293.04, King County, Washington",583,90,262,74,321,71
1500000US530330293044,530330293044,"Block Group 4, Census Tract 293.04, King County, Washington",359,55,345,54,14,22
1500000US530330293051,530330293051,"Block Group 1, Census Tract 293.05, King County, Washington",309,75,274,76,35,27
1500000US530330293052,530330293052,"Block Group 2, Census Tract 293.05, King County, Washington",411,91,236,68,175,74
1500000US530330293053,530330293053,"Block Group 3, Census Tract 293.05, King County, Washington",387,72,287,66,100,47
1500000US530330293054,530330293054,"Block Group 4, Census Tract 293.05, King County, Washington",249,58,240,57,9,16
1500000US530330293061,530330293061,"Block Group 1, Census Tract 293.06, King County, Washington",767,83,530,90,237,93
1500000US530330293062,530330293062,"Block Group 2, Census Tract 293.06, King County, Washington",503,67,442,54,61,48
1500000US530330293071,530330293071,"Block Group 1, Census Tract 293.07, King County, Washington",302,66,233,63,69,46
1500000US530330293072,530330293072,"Block Group 2, Census Tract 293.07, King County, Washington",568,78,474,79,94,59
1500000US530330293073,530330293073,"Block Group 3, Census Tract 293.07, King County, Washington",442,72,367,77,75,49
1500000US530330294031,530330294031,"Block Group 1, Census Tract 294.03, King County, Washington",671,101,594,99,77,45
1500000US530330294032,530330294032,"Block Group 2, Census Tract 294.03, King County, Washington",393,73,343,75,50,54
1500000US530330294033,530330294033,"Block Group 3, Census Tract 294.03, King County, Washington",848,131,353,80,495,105
1500000US530330294051,530330294051,"Block Group 1, Census Tract 294.05, King County, Washington",410,81,320,71,90,57
1500000US530330294052,530330294052,"Block Group 2, Census Tract 294.05, King County, Washington",500,94,448,88,52,46
1500000US530330294053,530330294053,"Block Group 3, Census Tract 294.05, King County, Washington",243,58,203,45,40,42
1500000US530330294054,530330294054,"Block Group 4, Census Tract 294.05, King County, Washington",270,63,205,56,65,48
1500000US530330294055,530330294055,"Block Group 5, Census Tract 294.05, King County, Washington",314,58,286,59,28,25
1500000US530330294061,530330294061,"Block Group 1, Census Tract 294.06, King County, Washington",628,83,466,70,162,76
1500000US530330294062,530330294062,"Block Group 2, Census Tract 294.06, King County, Washington",988,95,770,99,218,112
1500000US530330294071,530330294071,"Block Group 1, Census Tract 294.07, King County, Washington",373,88,167,71,206,69
1500000US530330294072,530330294072,"Block Group 2, Census Tract 294.07, King County, Washington",792,106,344,70,448,107
1500000US530330294073,530330294073,"Block Group 3, Census Tract 294.07, King County, Washington",400,85,252,66,148,56
1500000US530330294081,530330294081,"Block Group 1, Census Tract 294.08, King County, Washington",332,71,279,72,53,32
1500000US530330294082,530330294082,"Block Group 2, Census Tract 294.08, King County, Washington",484,62,354,101,130,86
1500000US530330294083,530330294083,"Block Group 3, Census Tract 294.08, King County, Washington",784,105,108,37,676,101
1500000US530330295021,530330295021,"Block Group 1, Census Tract 295.02, King County, Washington",779,125,528,114,251,114
1500000US530330295022,530330295022,"Block Group 2, Census Tract 295.02, King County, Washington",458,91,405,89,53,49
1500000US530330295023,530330295023,"Block Group 3, Census Tract 295.02, King County, Washington",402,90,342,86,60,53
1500000US530330295024,530330295024,"Block Group 4, Census Tract 295.02, King County, Washington",434,93,368,79,66,48
1500000US530330295031,530330295031,"Block Group 1, Census Tract 295.03, King County, Washington",329,82,255,82,74,62
1500000US530330295032,530330295032,"Block Group 2, Census Tract 295.03, King County, Washington",851,187,147,75,704,175
1500000US530330295033,530330295033,"Block Group 3, Census Tract 295.03, King County, Washington",726,153,123,59,603,148
1500000US530330295034,530330295034,"Block Group 4, Census Tract 295.03, King County, Washington",254,87,131,57,123,77
1500000US530330295035,530330295035,"Block Group 5, Census Tract 295.03, King County, Washington",746,163,36,31,710,171
1500000US530330295041,530330295041,"Block Group 1, Census Tract 295.04, King County, Washington",534,144,112,74,422,142
1500000US530330295042,530330295042,"Block Group 2, Census Tract 295.04, King County, Washington",795,142,216,87,579,148
1500000US530330295043,530330295043,"Block Group 3, Census Tract 295.04, King County, Washington",842,144,359,72,483,141
1500000US530330296011,530330296011,"Block Group 1, Census Tract 296.01, King County, Washington",369,115,211,70,158,100
1500000US530330296012,530330296012,"Block Group 2, Census Tract 296.01, King County, Washington",360,77,313,84,47,46
1500000US530330296013,530330296013,"Block Group 3, Census Tract 296.01, King County, Washington",468,96,201,68,267,78
1500000US530330296014,530330296014,"Block Group 4, Census Tract 296.01, King County, Washington",297,82,282,82,15,23
1500000US530330296015,530330296015,"Block Group 5, Census Tract 296.01, King County, Washington",502,113,382,114,120,104
1500000US530330296021,530330296021,"Block Group 1, Census Tract 296.02, King County, Washington",407,62,407,62,0,12
1500000US530330296022,530330296022,"Block Group 2, Census Tract 296.02, King County, Washington",512,78,496,79,16,17
1500000US530330296023,530330296023,"Block Group 3, Census Tract 296.02, King County, Washington",933,88,793,96,140,73
1500000US530330297001,530330297001,"Block Group 1, Census Tract 297, King County, Washington",581,112,396,111,185,68
1500000US530330297002,530330297002,"Block Group 2, Census Tract 297, King County, Washington",591,116,374,105,217,95
1500000US530330297003,530330297003,"Block Group 3, Census Tract 297, King County, Washington",757,170,199,117,558,150
1500000US530330297004,530330297004,"Block Group 4, Census Tract 297, King County, Washington",400,114,198,77,202,123
1500000US530330297005,530330297005,"Block Group 5, Census Tract 297, King County, Washington",548,123,213,98,335,107
1500000US530330298011,530330298011,"Block Group 1, Census Tract 298.01, King County, Washington",435,85,360,88,75,56
1500000US530330298012,530330298012,"Block Group 2, Census Tract 298.01, King County, Washington",720,140,255,81,465,127
1500000US530330298013,530330298013,"Block Group 3, Census Tract 298.01, King County, Washington",486,124,320,94,166,91
1500000US530330298014,530330298014,"Block Group 4, Census Tract 298.01, King County, Washington",474,96,444,93,30,33
1500000US530330298015,530330298015,"Block Group 5, Census Tract 298.01, King County, Washington",852,164,0,12,852,164
1500000US530330298021,530330298021,"Block Group 1, Census Tract 298.02, King County, Washington",307,102,291,102,16,29
1500000US530330298022,530330298022,"Block Group 2, Census Tract 298.02, King County, Washington",377,109,275,91,102,93
1500000US530330298023,530330298023,"Block Group 3, Census Tract 298.02, King County, Washington",642,132,343,77,299,123
1500000US530330298024,530330298024,"Block Group 4, Census Tract 298.02, King County, Washington",306,98,249,90,57,65
1500000US530330298025,530330298025,"Block Group 5, Census Tract 298.02, King County, Washington",625,145,518,114,107,108
1500000US530330298026,530330298026,"Block Group 6, Census Tract 298.02, King County, Washington",627,126,613,130,14,23
1500000US530330299011,530330299011,"Block Group 1, Census Tract 299.01, King County, Washington",626,87,485,84,141,65
1500000US530330299012,530330299012,"Block Group 2, Census Tract 299.01, King County, Washington",400,80,361,78,39,31
1500000US530330299013,530330299013,"Block Group 3, Census Tract 299.01, King County, Washington",542,78,361,79,181,58
1500000US530330299021,530330299021,"Block Group 1, Census Tract 299.02, King County, Washington",389,77,362,77,27,25
1500000US530330299022,530330299022,"Block Group 2, Census Tract 299.02, King County, Washington",410,64,334,80,76,53
1500000US530330299023,530330299023,"Block Group 3, Census Tract 299.02, King County, Washington",624,77,551,74,73,44
1500000US530330300031,530330300031,"Block Group 1, Census Tract 300.03, King County, Washington",405,99,358,92,47,47
1500000US530330300032,530330300032,"Block Group 2, Census Tract 300.03, King County, Washington",676,140,552,124,124,96
1500000US530330300033,530330300033,"Block Group 3, Census Tract 300.03, King County, Washington",425,99,265,101,160,101
1500000US530330300034,530330300034,"Block Group 4, Census Tract 300.03, King County, Washington",313,83,272,79,41,46
1500000US530330300035,530330300035,"Block Group 5, Census Tract 300.03, King County, Washington",582,153,24,41,558,155
1500000US530330300041,530330300041,"Block Group 1, Census Tract 300.04, King County, Washington",453,149,251,94,202,124
1500000US530330300042,530330300042,"Block Group 2, Census Tract 300.04, King County, Washington",714,193,43,32,671,196
1500000US530330300043,530330300043,"Block Group 3, Census Tract 300.04, King County, Washington",467,145,90,67,377,143
1500000US530330300044,530330300044,"Block Group 4, Census Tract 300.04, King County, Washington",327,104,306,107,21,31
1500000US530330300045,530330300045,"Block Group 5, Census Tract 300.04, King County, Washington",536,162,84,44,452,162
1500000US530330300046,530330300046,"Block Group 6, Census Tract 300.04, King County, Washington",583,166,195,77,388,160
1500000US530330300051,530330300051,"Block Group 1, Census Tract 300.05, King County, Washington",517,83,309,57,208,82
1500000US530330300052,530330300052,"Block Group 2, Census Tract 300.05, King County, Washington",551,78,494,82,57,50
1500000US530330300053,530330300053,"Block Group 3, Census Tract 300.05, King County, Washington",769,113,343,90,426,115
1500000US530330300061,530330300061,"Block Group 1, Census Tract 300.06, King County, Washington",552,109,183,59,369,110
1500000US530330300062,530330300062,"Block Group 2, Census Tract 300.06, King County, Washington",1095,108,82,41,1013,110
1500000US530330301001,530330301001,"Block Group 1, Census Tract 301, King County, Washington",327,87,307,89,20,33
1500000US530330301002,530330301002,"Block Group 2, Census Tract 301, King County, Washington",431,96,360,89,71,93
1500000US530330301003,530330301003,"Block Group 3, Census Tract 301, King County, Washington",612,132,572,124,40,41
1500000US530330301004,530330301004,"Block Group 4, Census Tract 301, King County, Washington",386,116,370,114,16,28
1500000US530330301005,530330301005,"Block Group 5, Census Tract 301, King County, Washington",418,145,27,32,391,144
1500000US530330301006,530330301006,"Block Group 6, Census Tract 301, King County, Washington",378,74,360,76,18,28
1500000US530330301007,530330301007,"Block Group 7, Census Tract 301, King County, Washington",404,102,404,102,0,12
1500000US530330302011,530330302011,"Block Group 1, Census Tract 302.01, King County, Washington",332,90,205,44,127,79
1500000US530330302012,530330302012,"Block Group 2, Census Tract 302.01, King County, Washington",560,115,134,47,426,104
1500000US530330302013,530330302013,"Block Group 3, Census Tract 302.01, King County, Washington",496,102,415,108,81,64
1500000US530330302014,530330302014,"Block Group 4, Census Tract 302.01, King County, Washington",708,111,501,116,207,98
1500000US530330302021,530330302021,"Block Group 1, Census Tract 302.02, King County, Washington",321,94,321,94,0,12
1500000US530330302022,530330302022,"Block Group 2, Census Tract 302.02, King County, Washington",563,129,429,128,134,86
1500000US530330302023,530330302023,"Block Group 3, Census Tract 302.02, King County, Washington",245,95,164,101,81,52
1500000US530330302024,530330302024,"Block Group 4, Census Tract 302.02, King County, Washington",639,144,231,99,408,125
1500000US530330302025,530330302025,"Block Group 5, Census Tract 302.02, King County, Washington",603,166,240,93,363,154
1500000US530330303041,530330303041,"Block Group 1, Census Tract 303.04, King County, Washington",570,84,538,80,32,32
1500000US530330303042,530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",528,84,331,69,197,85
1500000US530330303051,530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",753,127,443,95,310,112
1500000US530330303052,530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",763,155,670,152,93,81
1500000US530330303053,530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",588,110,583,114,5,35
1500000US530330303061,530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",479,75,361,75,118,52
1500000US530330303062,530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",405,75,354,69,51,63
1500000US530330303063,530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",699,97,555,89,144,50
1500000US530330303064,530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",362,77,335,73,27,26
1500000US530330303081,530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",242,82,242,82,0,12
1500000US530330303082,530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",670,129,282,95,388,107
1500000US530330303083,530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",621,122,562,123,59,67
1500000US530330303084,530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",764,139,124,69,640,148
1500000US530330303091,530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",373,94,262,93,111,70
1500000US530330303092,530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",702,166,83,60,619,164
1500000US530330303093,530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",489,120,85,69,404,117
1500000US530330303094,530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",846,146,442,128,404,136
1500000US530330303101,530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",256,65,218,58,38,37
1500000US530330303102,530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",301,67,242,64,59,40
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",499,89,443,79,56,49
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",922,111,185,60,737,103
