Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330218021,530330218021,"Block Group 1, Census Tract 218.02, King County, Washington",1555,329,926,278,0,12,0,12,493,187,0,12,72,94,64,65,20,32,44,56
1500000US530330218022,530330218022,"Block Group 2, Census Tract 218.02, King County, Washington",2485,444,1827,431,88,109,23,40,524,209,0,12,0,12,23,25,0,12,23,25
1500000US530330218023,530330218023,"Block Group 3, Census Tract 218.02, King County, Washington",1369,319,1068,275,27,47,0,12,192,110,0,12,0,12,82,95,0,12,82,95
1500000US530330218031,530330218031,"Block Group 1, Census Tract 218.03, King County, Washington",1317,205,1063,212,81,94,38,41,47,41,0,12,9,13,79,56,22,35,57,44
1500000US530330218032,530330218032,"Block Group 2, Census Tract 218.03, King County, Washington",837,228,693,251,18,28,10,15,32,28,0,12,0,12,84,67,0,12,84,67
1500000US530330218033,530330218033,"Block Group 3, Census Tract 218.03, King County, Washington",1056,179,962,153,37,58,10,16,0,12,0,12,37,54,10,16,0,12,10,16
1500000US530330218034,530330218034,"Block Group 4, Census Tract 218.03, King County, Washington",1240,250,873,229,0,12,0,12,103,41,0,12,180,232,84,68,0,12,84,68
1500000US530330218041,530330218041,"Block Group 1, Census Tract 218.04, King County, Washington",1774,312,1442,262,11,17,9,13,184,112,102,156,0,12,26,29,0,12,26,29
1500000US530330218042,530330218042,"Block Group 2, Census Tract 218.04, King County, Washington",1220,322,928,229,21,24,9,15,88,110,0,12,143,210,31,34,0,12,31,34
1500000US530330218043,530330218043,"Block Group 3, Census Tract 218.04, King County, Washington",1374,370,951,265,23,33,0,12,141,95,0,12,185,280,74,73,0,12,74,73
1500000US530330219031,530330219031,"Block Group 1, Census Tract 219.03, King County, Washington",1592,375,1186,277,53,120,0,12,278,158,17,27,15,22,43,43,0,12,43,43
1500000US530330219032,530330219032,"Block Group 2, Census Tract 219.03, King County, Washington",835,262,603,226,0,12,0,12,205,169,0,12,0,12,27,31,0,12,27,31
1500000US530330219033,530330219033,"Block Group 3, Census Tract 219.03, King County, Washington",464,219,446,216,14,25,0,12,4,7,0,12,0,12,0,12,0,12,0,12
1500000US530330219034,530330219034,"Block Group 4, Census Tract 219.03, King County, Washington",528,146,440,151,16,27,0,12,35,54,0,12,15,24,22,34,0,12,22,34
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",1293,314,904,252,0,12,0,12,131,102,0,12,148,158,110,93,0,12,110,93
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",1949,225,806,206,0,12,0,12,929,229,0,12,153,125,61,60,0,12,61,60
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",814,187,548,144,0,12,0,12,186,114,0,12,14,20,66,45,10,14,56,45
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",1284,272,917,230,13,21,0,12,167,82,0,12,143,167,44,41,10,16,34,38
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",868,166,733,142,0,12,0,12,56,42,0,12,31,47,48,41,0,12,48,41
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",1414,288,1177,266,28,46,0,12,144,109,0,12,0,12,65,81,0,12,65,81
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",1148,269,847,241,89,120,0,12,138,138,0,12,0,12,74,74,0,12,74,74
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",1385,359,927,244,0,12,0,12,0,12,59,99,381,258,18,29,18,29,0,12
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",835,185,731,181,0,12,0,12,77,78,0,12,10,21,17,25,0,12,17,25
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",1982,243,1419,248,9,14,0,12,344,121,85,125,0,12,125,71,0,12,125,71
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",792,187,677,197,31,48,0,12,25,23,0,12,0,12,59,54,6,10,53,54
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",1446,259,1207,253,35,32,0,12,100,89,0,12,7,11,97,69,0,12,97,69
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",1330,343,1314,347,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",2208,409,1853,392,0,12,0,12,156,149,0,12,6,10,193,140,0,12,193,140
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",1474,416,1168,385,0,12,0,12,202,133,0,12,0,12,104,90,0,12,104,90
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",1475,262,1191,278,66,61,0,12,181,128,0,12,0,12,37,33,0,12,37,33
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",928,306,822,296,17,17,21,25,49,55,0,12,8,13,11,24,0,12,11,24
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",819,245,381,119,53,55,0,12,185,128,0,12,0,12,200,156,60,47,140,143
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",731,228,678,193,0,12,0,12,0,12,0,12,0,12,53,78,0,12,53,78
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",730,218,605,211,33,26,0,12,11,17,0,12,0,12,81,80,14,22,67,68
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",1558,426,1024,176,89,100,0,12,299,396,0,12,51,64,95,100,0,12,95,100
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",885,239,682,236,0,12,40,54,94,93,0,12,0,12,69,79,0,12,69,79
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",1674,340,1082,278,197,178,0,12,222,122,0,12,132,119,41,55,0,12,41,55
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",1036,181,914,178,0,12,0,12,94,65,0,12,9,14,19,22,0,12,19,22
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",1307,178,1059,161,12,19,0,12,165,81,0,12,0,12,71,38,0,12,71,38
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",1095,270,783,267,23,28,0,12,200,180,0,12,0,12,89,74,0,12,89,74
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",1424,233,999,210,12,19,0,12,334,159,0,12,14,21,65,57,0,12,65,57
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",1001,182,790,166,0,12,0,12,201,151,0,12,0,12,10,15,0,12,10,15
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",1595,235,1324,235,12,20,0,12,87,81,17,25,88,80,67,66,0,12,67,66
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",762,219,670,222,0,12,0,12,68,62,0,12,24,39,0,12,0,12,0,12
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",2626,354,1796,264,12,22,0,12,699,306,0,12,0,12,119,85,0,12,119,85
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",831,225,666,210,0,12,0,12,85,102,0,12,11,19,69,81,23,38,46,67
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",1102,284,959,288,0,12,0,12,89,105,0,12,0,12,54,55,45,53,9,14
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",1379,293,1072,252,25,40,11,23,200,125,0,12,0,12,71,103,0,12,71,103
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",912,183,879,185,7,11,0,12,0,12,0,12,0,12,26,26,0,12,26,26
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",822,222,598,211,0,12,0,12,115,65,0,12,60,63,49,49,0,12,49,49
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",1232,194,1187,200,0,12,0,12,27,28,0,12,0,12,18,24,0,12,18,24
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",1049,200,914,196,0,12,0,12,38,29,0,12,5,10,92,88,0,12,92,88
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",1127,225,970,207,35,55,93,128,14,21,0,12,15,25,0,12,0,12,0,12
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",1230,325,1108,321,0,12,11,18,12,20,0,12,0,12,99,82,27,42,72,75
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",1517,366,1007,226,74,112,0,12,229,175,0,12,0,12,207,188,0,12,207,188
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",903,311,832,305,12,19,0,12,15,23,0,12,0,12,44,47,0,12,44,47
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",2131,344,1528,309,30,34,26,36,370,225,0,12,123,130,54,86,0,12,54,86
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",2044,182,1682,199,18,20,27,42,141,116,0,12,78,107,98,64,0,12,98,64
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",1538,198,1172,181,8,12,0,12,223,67,0,12,0,12,135,74,0,12,135,74
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",1008,197,883,214,0,12,0,12,102,78,0,12,0,12,23,21,0,12,23,21
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",1346,156,1132,150,19,21,0,12,142,107,7,15,1,3,45,50,0,12,45,50
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",968,177,730,148,0,12,0,12,104,73,0,12,34,39,100,102,19,32,81,95
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",1327,247,1153,234,18,21,17,29,94,91,0,12,0,12,45,57,0,12,45,57
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",1307,286,1035,229,21,33,3,7,94,101,0,12,51,72,103,117,0,12,103,117
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",1552,350,1299,315,0,12,0,12,87,139,0,12,50,77,116,182,0,12,116,182
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",1520,389,1145,374,98,109,0,12,244,173,0,12,33,51,0,12,0,12,0,12
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",892,311,798,309,4,12,0,12,43,64,1,2,2,4,44,64,40,64,4,8
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",1339,332,1247,329,0,12,1,3,74,76,0,12,1,3,16,25,0,12,16,25
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",1127,416,1087,415,0,12,0,12,25,28,0,12,0,12,15,23,0,12,15,23
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",1472,317,1241,299,0,12,14,23,74,67,0,12,0,12,143,133,28,44,115,126
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",1083,257,752,217,0,12,0,12,148,125,0,12,122,188,61,80,0,12,61,80
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",1433,278,1249,258,0,12,27,44,96,67,0,12,15,23,46,42,0,12,46,42
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",1692,249,1488,240,0,12,0,12,185,93,0,12,0,12,19,30,0,12,19,30
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",543,243,498,247,11,18,0,12,34,55,0,12,0,12,0,12,0,12,0,12
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",595,143,470,150,8,14,0,12,52,59,0,12,0,12,65,55,11,18,54,40
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",908,327,736,256,45,59,0,12,111,92,0,12,0,12,16,24,0,12,16,24
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",1591,264,1231,268,0,12,0,12,226,133,0,12,15,23,119,162,0,12,119,162
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",900,221,504,160,14,24,0,12,341,209,0,12,0,12,41,52,0,12,41,52
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",1328,213,1031,208,16,25,0,12,260,125,0,12,0,12,21,27,0,12,21,27
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",1563,354,1178,410,30,43,0,12,244,136,0,12,0,12,111,94,0,12,111,94
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",1177,181,876,163,73,72,0,12,183,103,0,12,0,12,45,42,0,12,45,42
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",2872,511,1904,472,0,12,30,46,340,224,0,12,510,455,88,90,0,12,88,90
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",1496,348,937,299,0,12,0,12,480,276,0,12,3,7,76,64,0,12,76,64
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",1588,415,1101,413,90,149,11,19,327,167,0,12,13,20,46,48,0,12,46,48
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",1566,501,1187,446,0,12,0,12,274,237,0,12,0,12,105,106,0,12,105,106
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",936,210,819,198,0,12,0,12,91,80,0,12,0,12,26,33,13,22,13,22
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",1829,434,1651,444,25,43,0,12,50,63,0,12,16,28,87,109,57,93,30,50
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",1319,411,728,253,62,69,0,12,439,259,0,12,0,12,90,136,0,12,90,136
1500000US530330227011,530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",1287,170,1070,169,0,12,0,12,176,79,0,12,9,14,32,28,0,12,32,28
1500000US530330227012,530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",1071,179,845,128,0,12,0,12,195,153,0,12,20,31,11,17,0,12,11,17
1500000US530330227021,530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",1377,229,1123,210,0,12,0,12,247,138,0,12,0,12,7,11,0,12,7,11
1500000US530330227022,530330227022,"Block Group 2, Census Tract 227.02, King County, Washington",858,187,785,151,0,12,0,12,13,20,1,2,0,12,59,81,1,2,58,80
1500000US530330227023,530330227023,"Block Group 3, Census Tract 227.02, King County, Washington",1127,257,821,175,29,46,0,12,187,117,0,12,0,12,90,77,0,12,90,77
1500000US530330227031,530330227031,"Block Group 1, Census Tract 227.03, King County, Washington",1614,279,1104,218,0,12,0,12,270,136,0,12,197,293,43,32,0,12,43,32
1500000US530330227032,530330227032,"Block Group 2, Census Tract 227.03, King County, Washington",696,113,544,105,15,20,0,12,94,59,0,12,6,10,37,40,0,12,37,40
1500000US530330228011,530330228011,"Block Group 1, Census Tract 228.01, King County, Washington",2879,441,1143,307,40,50,0,12,1526,461,0,12,62,94,108,100,0,12,108,100
1500000US530330228012,530330228012,"Block Group 2, Census Tract 228.01, King County, Washington",2797,405,810,265,90,124,0,12,1618,355,0,12,161,205,118,117,0,12,118,117
1500000US530330228013,530330228013,"Block Group 3, Census Tract 228.01, King County, Washington",1199,268,1075,257,0,12,0,12,123,122,0,12,0,12,1,11,0,12,1,11
1500000US530330228014,530330228014,"Block Group 4, Census Tract 228.01, King County, Washington",1242,261,614,196,113,143,0,12,490,189,0,12,25,40,0,12,0,12,0,12
1500000US530330228021,530330228021,"Block Group 1, Census Tract 228.02, King County, Washington",1734,261,995,220,29,31,13,21,648,260,0,12,9,14,40,35,0,12,40,35
1500000US530330228022,530330228022,"Block Group 2, Census Tract 228.02, King County, Washington",1805,355,1249,267,22,38,0,12,403,213,0,12,30,49,101,118,58,78,43,46
1500000US530330228023,530330228023,"Block Group 3, Census Tract 228.02, King County, Washington",1304,267,935,255,2,4,0,12,318,168,0,12,0,12,49,48,0,12,49,48
1500000US530330228031,530330228031,"Block Group 1, Census Tract 228.03, King County, Washington",730,289,286,227,55,62,0,12,370,214,0,12,19,31,0,12,0,12,0,12
1500000US530330228032,530330228032,"Block Group 2, Census Tract 228.03, King County, Washington",3134,474,1290,309,279,414,9,15,1442,402,0,12,7,12,107,77,0,12,107,77
1500000US530330228033,530330228033,"Block Group 3, Census Tract 228.03, King County, Washington",1581,281,1004,235,0,12,17,39,488,198,0,12,0,12,72,77,0,12,72,77
1500000US530330229011,530330229011,"Block Group 1, Census Tract 229.01, King County, Washington",1745,252,1269,206,18,41,9,15,418,167,0,12,0,12,31,29,0,12,31,29
1500000US530330229012,530330229012,"Block Group 2, Census Tract 229.01, King County, Washington",1111,213,748,175,41,49,0,12,311,190,0,12,11,19,0,12,0,12,0,12
1500000US530330229021,530330229021,"Block Group 1, Census Tract 229.02, King County, Washington",1628,293,945,260,0,12,0,12,547,221,0,12,0,12,136,95,24,36,112,90
