Id,Id2,Geography,Edu Total,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US530330255003,530330255003,"Block Group 3, Census Tract 255, King County, Washington",930,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,13,22,84,120,0,12,34,27,313,122,33,40,54,34,61,35,95,45,188,81,43,43,0,12,0,12
1500000US530330256011,530330256011,"Block Group 1, Census Tract 256.01, King County, Washington",763,189,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,48,0,12,0,12,0,12,9,15,130,64,49,46,58,41,130,80,68,66,254,104,32,30,0,12,0,12
1500000US530330256012,530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",1472,238,15,18,0,12,0,12,0,12,61,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,58,21,24,511,206,37,35,68,51,329,115,199,87,141,100,55,38,0,12,0,12
1500000US530330256013,530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",1194,227,32,31,0,12,0,12,0,12,0,12,0,12,0,12,1,10,3,7,0,12,11,17,15,21,35,46,10,15,64,52,258,133,15,18,68,52,89,47,58,49,354,114,137,68,25,31,19,27
1500000US530330256021,530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",1546,235,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,47,0,12,0,12,28,46,9,14,16,27,9,15,267,107,36,36,85,59,236,109,138,69,529,167,137,70,0,12,28,32
1500000US530330256022,530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",618,148,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,22,84,50,0,12,59,57,107,56,114,80,175,80,61,44,0,12,0,12
1500000US530330256023,530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",2011,342,91,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,65,16,24,18,30,16,24,0,12,32,31,6,10,296,159,84,87,33,33,267,110,205,69,611,119,140,72,70,50,73,55
1500000US530330257011,530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",583,154,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,66,59,26,33,75,50,155,93,51,56,92,48,91,54,0,12,27,26
1500000US530330257012,530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",623,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12,87,60,75,83,40,39,94,67,76,47,170,95,57,57,0,12,13,22
1500000US530330257013,530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",710,190,23,28,0,12,0,12,0,12,0,12,0,12,18,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,206,100,14,23,79,76,126,88,125,104,107,133,0,12,12,19,0,12
1500000US530330257014,530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",762,264,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,185,148,75,91,0,12,189,131,74,51,139,98,66,72,28,47,0,12
1500000US530330257015,530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",842,238,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,60,49,25,32,54,50,0,12,0,12,0,12,32,38,208,143,24,27,50,46,121,76,18,28,183,138,67,53,0,12,0,12
1500000US530330257021,530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",869,207,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,29,191,85,32,31,56,36,205,114,85,72,152,84,113,75,6,9,9,15
1500000US530330257022,530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",715,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,0,12,0,12,0,12,2,4,0,12,0,12,100,51,21,24,105,67,149,59,116,63,151,80,70,57,0,12,0,12
1500000US530330257023,530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",936,165,45,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,10,16,22,30,0,12,80,70,0,12,221,94,46,44,28,28,60,44,150,69,219,103,18,21,0,12,25,28
1500000US530330258031,530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",852,157,2,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,2,5,35,31,40,35,30,33,241,78,31,29,64,49,136,64,60,35,166,74,29,25,0,12,8,13
1500000US530330258032,530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",1098,221,51,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,59,6,10,9,16,8,13,37,35,28,44,58,56,340,108,20,20,35,29,145,65,65,38,192,85,25,23,17,19,18,26
1500000US530330258033,530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",921,193,46,51,0,12,0,12,0,12,0,12,0,12,8,11,28,43,0,12,0,12,0,12,65,63,18,31,44,47,0,12,288,149,31,23,59,53,119,76,100,69,105,49,10,15,0,12,0,12
1500000US530330258041,530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",1027,268,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,10,15,0,12,0,12,7,11,0,12,28,36,264,86,17,19,89,55,113,53,125,73,332,201,21,23,0,12,6,9
1500000US530330258042,530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",636,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,9,15,31,29,25,23,236,100,33,28,65,38,15,17,48,28,123,54,20,23,16,19,0,12
1500000US530330258043,530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",831,155,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,9,4,9,16,23,9,14,5,9,237,109,34,34,45,29,108,60,112,72,188,72,58,37,0,12,0,12
1500000US530330258051,530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",1615,325,12,18,0,12,0,12,0,12,0,12,0,12,0,12,33,52,8,24,0,12,31,31,42,43,11,17,14,22,8,13,383,155,88,83,107,66,371,153,159,69,255,116,93,48,0,12,0,12
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",757,193,9,15,0,12,0,12,0,12,0,12,0,12,14,25,0,12,0,12,0,12,25,28,0,12,3,7,3,10,13,17,189,77,9,12,176,157,127,68,107,67,61,42,12,19,9,14,0,12
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",1120,405,17,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,7,18,74,101,8,12,27,30,281,139,174,188,26,22,171,91,59,28,229,83,36,32,0,12,0,12
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",999,164,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,36,0,12,0,12,26,38,44,48,9,21,0,12,220,111,29,30,81,47,148,83,91,45,246,96,54,45,5,8,6,11
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",1327,287,22,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,13,18,7,11,27,33,266,113,48,66,54,58,138,82,89,65,348,124,307,141,0,12,0,12
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",994,281,32,34,0,12,0,12,0,12,0,12,0,12,0,12,66,70,0,12,0,12,0,12,0,12,5,9,9,14,0,12,219,97,0,12,19,21,257,132,125,84,197,174,54,38,11,17,0,12
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",1032,282,54,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,15,30,32,0,12,17,23,8,12,106,68,51,56,37,40,167,84,75,50,341,160,116,78,11,18,13,23
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",503,139,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,14,22,0,12,0,12,0,12,12,22,0,12,74,47,58,65,0,12,89,58,10,15,112,59,57,42,50,52,13,21
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",1037,214,11,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,28,0,12,18,28,0,12,14,22,22,24,99,64,14,18,39,37,98,50,168,73,309,127,130,111,96,130,0,12
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",800,241,31,40,0,12,0,12,0,12,0,12,0,12,0,12,52,64,0,12,0,12,0,12,27,41,0,12,33,42,0,12,199,104,103,80,24,27,51,35,19,31,169,105,53,36,32,35,7,12
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",722,253,19,25,0,12,0,12,0,12,8,20,0,12,0,12,0,12,0,12,29,36,39,40,36,44,55,65,28,35,118,89,78,59,31,48,23,28,105,58,35,42,118,62,0,12,0,12,0,12
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",1661,298,30,35,0,12,0,12,0,12,0,12,11,18,41,63,35,55,67,78,17,26,12,20,49,78,0,12,54,59,70,83,447,189,112,97,178,102,166,118,123,88,215,129,34,52,0,12,0,12
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",1165,321,0,12,0,12,0,12,0,12,0,12,0,12,51,74,0,12,3,7,7,13,42,43,18,28,7,10,12,19,43,70,187,107,58,76,101,101,179,112,128,89,176,100,103,70,50,80,0,12
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",1133,304,11,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,62,0,12,28,33,19,30,13,21,26,31,306,164,32,43,151,104,127,91,26,29,270,135,43,42,22,34,16,27
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",1303,275,19,29,0,12,0,12,0,12,0,12,0,12,0,12,16,27,0,12,0,12,15,25,10,23,10,19,0,12,64,59,173,96,22,35,63,50,297,170,109,75,415,146,64,78,0,12,26,40
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",874,339,159,147,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,51,0,12,0,12,0,12,195,128,4,26,160,158,98,56,72,60,106,113,12,19,29,44,0,12
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",682,228,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,44,0,12,33,54,59,69,0,12,0,12,83,69,95,107,13,21,157,127,91,84,55,53,0,12,67,78,0,12
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",1019,301,80,66,21,34,0,12,0,12,0,12,0,12,0,12,11,20,0,12,0,12,85,100,0,12,58,69,24,41,0,12,203,185,12,21,39,47,208,156,138,88,121,81,19,31,0,12,0,12
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",814,261,53,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,23,36,0,12,0,12,49,79,42,39,50,57,204,128,0,12,0,12,230,123,35,38,44,36,57,48,0,12,0,12
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",909,247,20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,0,12,102,88,56,60,194,151,164,114,140,110,198,121,0,12,0,12,15,22
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",100,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,47,0,12,0,12,0,12,11,18,0,12,49,59,9,16,0,12,0,12,0,12,0,12,0,12
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",945,227,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,66,75,33,53,0,12,0,12,0,12,59,65,69,79,0,12,215,143,200,161,172,80,101,80,0,12,18,29
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",1596,430,8,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,19,0,12,75,92,0,12,96,72,312,162,22,38,116,106,197,122,294,113,387,224,81,90,0,12,0,12
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",1059,223,26,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,35,0,12,0,12,0,12,0,12,0,12,0,12,356,180,60,102,52,58,136,109,56,47,284,175,35,36,33,38,0,12
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",258,105,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,14,0,12,0,12,0,12,14,18,39,32,21,24,48,34,69,44,0,12,48,47,4,7,0,12,0,12
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",820,143,59,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,86,70,131,122,18,22,132,72,18,19,86,66,107,73,51,55,97,55,20,21,9,14,6,10
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",326,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,78,11,33,61,82,14,22,0,12,78,75,30,45,84,49,0,12,0,12,0,12
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",865,238,85,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,119,115,0,12,35,45,12,20,259,149,87,84,43,52,77,89,59,79,10,18,46,43,0,12,13,20
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",803,229,3,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,44,0,12,39,45,0,12,0,12,53,49,33,46,185,84,66,53,46,46,181,111,90,63,28,31,20,27,30,50,0,12
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",749,189,0,12,0,12,0,12,0,12,0,12,0,12,46,74,0,12,0,12,0,12,0,12,0,12,0,12,25,41,0,12,117,84,59,52,18,30,237,113,88,69,126,81,33,38,0,12,0,12
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",889,300,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,81,0,12,0,12,24,41,14,26,0,12,42,71,209,178,0,12,191,167,148,105,89,95,86,71,0,12,0,12,0,12
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",388,111,47,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,15,20,26,44,43,66,48,0,12,7,14,89,39,15,23,69,45,23,28,0,12,0,12
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",917,160,42,29,0,12,4,7,24,38,0,12,22,28,16,19,5,9,47,47,22,34,9,12,18,30,5,7,6,9,98,89,153,77,40,47,116,86,159,128,29,30,75,50,22,19,5,7,0,12
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",1469,275,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,59,43,38,47,7,12,31,40,13,21,566,208,97,74,94,60,168,72,174,67,140,77,47,39,20,23,0,12
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",882,159,33,29,0,12,0,12,0,12,0,12,8,12,20,31,0,12,27,33,43,70,5,8,0,12,0,12,27,33,12,14,191,98,83,50,29,17,195,101,88,57,89,56,26,23,6,10,0,12
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",898,167,49,45,0,12,0,12,0,12,0,12,0,12,0,12,15,17,5,8,5,7,0,12,0,12,29,29,14,16,7,10,178,61,6,10,79,31,168,76,114,64,169,76,55,36,5,9,0,12
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",735,226,0,12,0,12,0,12,0,12,0,12,48,78,0,12,0,12,44,71,0,12,0,12,21,34,21,34,0,12,24,36,201,114,30,34,60,45,91,79,63,54,101,73,31,37,0,12,0,12
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",1407,260,32,50,0,12,0,12,0,12,0,12,0,12,0,12,16,26,46,59,62,93,101,106,0,12,13,21,49,80,98,58,176,102,99,99,11,17,337,171,105,61,151,92,94,86,17,28,0,12
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",854,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,128,105,14,24,90,73,154,94,47,44,268,102,99,69,54,50,0,12
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",672,136,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,30,0,12,55,62,135,86,50,60,257,116,96,72,33,38,18,29
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",1029,330,63,77,0,12,0,12,0,12,0,12,16,26,0,12,0,12,28,45,0,12,27,33,41,47,0,12,27,33,55,53,222,117,37,62,197,140,195,133,54,52,41,30,26,40,0,12,0,12
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",942,268,61,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,71,0,12,0,12,65,73,27,44,34,37,54,57,144,86,48,37,37,37,73,49,70,53,209,141,45,36,8,13,0,12
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",930,273,49,67,0,12,0,12,0,12,0,12,46,51,27,44,0,12,124,164,0,12,0,12,28,46,39,53,19,23,86,87,187,100,39,47,64,71,103,93,67,44,21,31,31,36,0,12,0,12
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",746,207,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,11,18,32,34,29,32,229,100,49,53,133,122,74,55,101,93,15,17,60,51,0,12,0,12
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",479,132,32,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,11,15,14,0,12,0,12,17,26,60,43,61,54,44,45,110,77,78,69,41,47,16,18,0,12,0,12
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",480,134,0,12,0,12,0,12,0,12,6,18,17,29,5,12,32,43,0,12,0,12,0,12,9,13,0,12,42,45,20,21,182,78,9,14,26,24,62,36,43,35,19,21,0,12,0,12,8,12
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",967,232,36,50,0,12,0,12,0,12,0,12,0,12,17,29,31,49,0,12,0,12,22,22,27,33,29,46,32,41,23,37,288,111,59,39,69,44,123,71,97,81,76,48,38,43,0,12,0,12
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",1125,207,31,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,27,0,12,39,51,40,57,0,12,26,23,35,26,197,92,51,50,115,78,222,122,98,73,151,89,83,74,22,36,0,12
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",604,158,0,12,0,12,0,12,0,12,33,36,23,27,0,12,0,12,36,32,0,12,12,18,0,12,0,12,9,14,0,12,106,60,54,80,42,41,96,43,21,19,110,77,19,18,29,30,14,22
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",742,168,65,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,14,0,12,0,12,17,35,28,33,0,12,0,12,203,92,0,12,103,66,135,55,75,53,68,53,41,30,0,12,0,12
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",911,152,14,16,0,12,0,12,0,12,0,12,7,12,0,12,14,22,0,12,0,12,0,12,28,31,13,19,21,33,32,20,222,84,13,16,134,61,191,78,32,28,99,68,75,50,16,26,0,12
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",869,196,18,26,0,12,0,12,0,12,0,12,0,12,5,12,4,7,5,12,3,7,0,12,0,12,12,21,53,39,18,18,329,116,66,45,57,38,121,59,101,103,65,50,0,12,12,19,0,12
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",1410,302,101,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,35,0,12,0,12,39,27,11,20,31,49,19,25,567,222,48,44,130,111,141,91,54,36,209,87,7,12,0,12,6,11
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",672,156,5,7,0,12,0,12,65,73,0,12,0,12,0,12,0,12,0,12,11,18,8,10,0,12,0,12,32,28,5,9,141,58,34,26,37,28,84,48,49,35,115,47,72,40,4,8,10,12
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",1050,179,14,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,83,61,0,12,38,32,17,21,17,24,24,30,20,17,333,112,26,22,31,33,170,71,103,72,126,68,31,21,11,18,6,12
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",703,138,30,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,24,22,8,11,177,81,23,31,73,45,90,50,51,31,174,97,27,23,20,21,0,12
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",1823,315,340,123,0,12,0,12,0,12,5,8,12,15,43,48,20,33,73,50,0,12,96,82,73,46,42,62,53,47,10,16,601,219,68,61,29,25,141,120,49,38,86,66,35,28,47,52,0,12
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",731,144,38,51,0,12,0,12,0,12,0,12,0,12,0,12,22,34,36,41,6,10,0,12,39,44,27,31,33,30,8,12,95,40,41,30,23,18,129,61,50,33,70,42,62,71,38,41,14,22
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",959,240,19,23,0,12,0,12,0,12,0,12,0,12,0,12,7,12,16,18,9,14,26,41,16,15,11,18,54,43,24,28,323,149,86,77,72,37,146,100,34,27,89,66,20,33,7,11,0,12
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",1094,207,4,11,0,12,0,12,0,12,0,12,3,7,0,12,0,12,15,23,0,12,18,25,10,16,24,39,45,51,18,25,328,109,44,36,121,66,121,49,165,90,172,74,6,11,0,12,0,12
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",808,221,108,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,48,4,8,0,12,0,12,20,19,269,124,39,47,59,51,121,67,81,70,77,52,0,12,0,12,0,12
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",864,215,55,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,25,31,30,30,27,239,95,72,52,68,39,78,52,92,81,143,75,33,21,0,12,0,12
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",543,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,34,33,41,14,21,133,81,38,41,59,43,53,31,64,65,121,113,0,12,0,12,0,12
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",1299,259,0,12,0,12,0,12,0,12,0,12,0,12,10,16,38,53,14,27,8,11,0,12,0,12,36,51,12,18,50,36,288,108,19,25,130,78,220,86,194,92,247,96,23,24,10,14,0,12
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",818,237,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,48,59,8,12,300,162,20,22,51,33,170,74,52,47,98,52,53,38,0,12,0,12
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",667,155,2,4,0,12,0,12,0,12,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,38,15,19,76,75,164,88,35,30,54,71,61,32,89,63,114,61,32,36,0,12,0,12
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",652,137,49,56,0,12,9,14,0,12,0,12,0,12,0,12,0,12,20,31,0,12,0,12,59,66,0,12,0,12,28,38,109,52,29,30,47,33,65,40,12,15,157,74,49,40,19,25,0,12
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",722,220,0,12,0,12,0,12,0,12,29,45,0,12,27,44,0,12,25,41,0,12,0,12,0,12,0,12,54,54,10,14,157,91,31,44,59,39,174,81,25,25,89,44,33,34,0,12,9,15
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",1602,243,54,69,0,12,0,12,0,12,10,15,0,12,29,46,67,98,125,93,9,13,38,44,64,64,14,24,80,64,21,23,310,106,66,52,97,54,195,91,100,62,223,86,54,37,36,25,10,16
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",696,125,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,34,23,26,46,35,143,65,34,28,285,86,111,57,0,12,0,12
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",921,201,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,15,25,2,4,13,21,2,5,91,104,117,99,1,5,30,32,102,86,80,69,284,136,140,102,43,40,0,12
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",589,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,102,100,16,26,270,128,172,119,22,25,0,12
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",880,247,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,33,47,34,0,12,90,116,105,57,99,70,252,89,212,144,27,27,8,12
