Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",667,161,167,86,48,47,119,76,500,173,89,53,411,168
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",664,143,186,134,65,53,121,120,478,132,71,61,407,130
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",352,106,15,24,0,12,15,24,337,104,70,47,267,104
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",298,83,76,76,56,73,20,32,222,61,109,69,113,46
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",600,106,64,69,56,67,8,16,536,107,93,51,443,109
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",480,106,39,33,8,10,31,31,441,108,45,32,396,115
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",456,93,105,71,37,37,68,61,351,86,32,27,319,86
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",434,88,117,45,98,42,19,23,317,92,63,50,254,80
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",391,67,153,56,53,33,100,53,238,69,52,27,186,69
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",422,74,100,65,82,69,18,19,322,82,74,42,248,72
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",704,147,177,89,80,65,97,68,527,131,122,88,405,112
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",539,101,58,49,51,48,7,11,481,104,80,49,401,103
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",598,125,209,91,63,48,146,89,389,119,41,52,348,101
1500000US530330283001,530330283001,"Block Group 1, Census Tract 283, King County, Washington",467,81,70,67,14,16,56,65,397,64,71,35,326,67
1500000US530330283002,530330283002,"Block Group 2, Census Tract 283, King County, Washington",526,95,69,53,44,45,25,34,457,98,91,59,366,114
1500000US530330283003,530330283003,"Block Group 3, Census Tract 283, King County, Washington",938,129,61,60,13,21,48,57,877,132,89,38,788,136
1500000US530330284021,530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",354,83,138,78,90,60,48,42,216,72,57,45,159,58
1500000US530330284022,530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",350,99,71,54,13,16,58,51,279,89,82,45,197,83
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",527,92,109,76,11,22,98,69,418,80,50,35,368,87
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",473,128,106,64,0,12,106,64,367,124,68,57,299,114
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",1295,163,353,155,37,45,316,156,942,184,156,124,786,190
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",635,149,137,78,60,50,77,55,498,140,206,100,292,117
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",457,97,45,44,12,19,33,47,412,92,93,62,319,99
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",392,86,27,27,4,8,23,26,365,83,32,31,333,85
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",526,96,76,30,76,30,0,12,450,98,99,62,351,85
1500000US530330285003,530330285003,"Block Group 3, Census Tract 285, King County, Washington",693,108,184,96,81,61,103,76,509,101,93,56,416,107
1500000US530330286001,530330286001,"Block Group 1, Census Tract 286, King County, Washington",264,69,0,12,0,12,0,12,264,69,93,51,171,64
1500000US530330286002,530330286002,"Block Group 2, Census Tract 286, King County, Washington",359,97,0,12,0,12,0,12,359,97,156,84,203,71
1500000US530330286003,530330286003,"Block Group 3, Census Tract 286, King County, Washington",493,99,23,32,0,12,23,32,470,92,160,64,310,99
1500000US530330286004,530330286004,"Block Group 4, Census Tract 286, King County, Washington",512,110,70,64,0,12,70,64,442,105,64,59,378,102
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",469,107,44,66,44,66,0,12,425,94,141,51,284,85
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",431,70,78,70,0,12,78,70,353,78,117,59,236,71
1500000US530330287001,530330287001,"Block Group 1, Census Tract 287, King County, Washington",367,95,47,51,47,51,0,12,320,86,101,48,219,84
1500000US530330287002,530330287002,"Block Group 2, Census Tract 287, King County, Washington",422,74,0,12,0,12,0,12,422,74,69,41,353,77
1500000US530330287003,530330287003,"Block Group 3, Census Tract 287, King County, Washington",596,100,37,29,21,21,16,18,559,101,101,66,458,101
1500000US530330287004,530330287004,"Block Group 4, Census Tract 287, King County, Washington",509,93,6,9,6,9,0,12,503,95,125,71,378,98
1500000US530330288011,530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",489,70,54,37,16,23,38,29,435,72,161,56,274,73
1500000US530330288012,530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",322,46,43,33,6,11,37,29,279,52,45,29,234,60
1500000US530330288013,530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",25,15,8,12,8,12,0,12,17,14,2,9,15,11
1500000US530330288021,530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",865,170,261,124,143,100,118,86,604,157,90,73,514,165
1500000US530330288022,530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",465,106,63,53,52,53,11,22,402,98,35,34,367,104
1500000US530330288023,530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",318,120,129,86,34,47,95,81,189,120,31,50,158,105
1500000US530330288024,530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",640,158,188,107,36,45,152,102,452,150,134,109,318,122
1500000US530330289011,530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",494,96,90,57,40,52,50,39,404,90,64,41,340,88
1500000US530330289012,530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",260,65,12,20,0,12,12,20,248,71,95,63,153,49
1500000US530330289013,530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",335,62,0,12,0,12,0,12,335,62,130,55,205,65
1500000US530330289014,530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",391,75,35,34,0,12,35,34,356,68,21,21,335,69
1500000US530330289021,530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",343,155,225,151,159,123,66,90,118,62,10,15,108,64
1500000US530330289022,530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",534,141,58,54,41,47,17,27,476,145,124,64,352,151
1500000US530330289023,530330289023,"Block Group 3, Census Tract 289.02, King County, Washington",433,121,243,122,68,72,175,101,190,91,77,73,113,60
1500000US530330289024,530330289024,"Block Group 4, Census Tract 289.02, King County, Washington",491,132,110,93,48,78,62,50,381,120,69,58,312,107
1500000US530330289025,530330289025,"Block Group 5, Census Tract 289.02, King County, Washington",558,177,177,119,127,93,50,78,381,150,88,65,293,142
1500000US530330290011,530330290011,"Block Group 1, Census Tract 290.01, King County, Washington",390,60,23,24,14,17,9,15,367,61,144,40,223,56
1500000US530330290012,530330290012,"Block Group 2, Census Tract 290.01, King County, Washington",375,89,51,44,17,19,34,40,324,88,76,59,248,74
1500000US530330290013,530330290013,"Block Group 3, Census Tract 290.01, King County, Washington",391,86,16,19,16,19,0,12,375,87,118,66,257,69
1500000US530330290014,530330290014,"Block Group 4, Census Tract 290.01, King County, Washington",729,84,42,29,34,27,8,13,687,84,191,60,496,91
1500000US530330290031,530330290031,"Block Group 1, Census Tract 290.03, King County, Washington",421,132,125,73,32,34,93,61,296,132,65,84,231,107
1500000US530330290032,530330290032,"Block Group 2, Census Tract 290.03, King County, Washington",403,139,119,106,34,30,85,101,284,130,67,48,217,118
1500000US530330290033,530330290033,"Block Group 3, Census Tract 290.03, King County, Washington",545,136,50,61,0,12,50,61,495,124,85,52,410,123
1500000US530330290034,530330290034,"Block Group 4, Census Tract 290.03, King County, Washington",359,120,59,55,12,16,47,53,300,114,46,46,254,112
1500000US530330290035,530330290035,"Block Group 5, Census Tract 290.03, King County, Washington",251,76,17,25,17,25,0,12,234,75,43,34,191,72
1500000US530330290041,530330290041,"Block Group 1, Census Tract 290.04, King County, Washington",693,86,198,73,50,35,148,71,495,83,133,57,362,82
1500000US530330290042,530330290042,"Block Group 2, Census Tract 290.04, King County, Washington",588,75,245,77,80,43,165,73,343,75,98,58,245,74
1500000US530330291011,530330291011,"Block Group 1, Census Tract 291.01, King County, Washington",492,77,103,69,56,57,47,40,389,71,40,28,349,64
1500000US530330291012,530330291012,"Block Group 2, Census Tract 291.01, King County, Washington",695,82,31,34,7,13,24,32,664,81,180,84,484,73
1500000US530330291021,530330291021,"Block Group 1, Census Tract 291.02, King County, Washington",412,83,50,33,36,32,14,18,362,83,65,46,297,88
1500000US530330291022,530330291022,"Block Group 2, Census Tract 291.02, King County, Washington",373,69,29,27,11,17,18,21,344,76,58,28,286,77
1500000US530330291023,530330291023,"Block Group 3, Census Tract 291.02, King County, Washington",589,104,94,71,8,12,86,71,495,108,98,49,397,105
1500000US530330292031,530330292031,"Block Group 1, Census Tract 292.03, King County, Washington",720,97,286,96,45,34,241,101,434,116,167,74,267,91
1500000US530330292032,530330292032,"Block Group 2, Census Tract 292.03, King County, Washington",452,98,144,79,71,56,73,55,308,74,115,60,193,66
1500000US530330292041,530330292041,"Block Group 1, Census Tract 292.04, King County, Washington",951,187,179,96,60,69,119,81,772,205,242,112,530,182
1500000US530330292042,530330292042,"Block Group 2, Census Tract 292.04, King County, Washington",801,124,134,95,109,85,25,43,667,170,110,97,557,148
1500000US530330292043,530330292043,"Block Group 3, Census Tract 292.04, King County, Washington",261,89,23,36,23,36,0,12,238,82,40,37,198,83
1500000US530330292044,530330292044,"Block Group 4, Census Tract 292.04, King County, Washington",534,165,46,72,0,12,46,72,488,171,0,12,488,171
1500000US530330292051,530330292051,"Block Group 1, Census Tract 292.05, King County, Washington",1107,176,100,68,87,67,13,22,1007,193,105,68,902,190
1500000US530330292052,530330292052,"Block Group 2, Census Tract 292.05, King County, Washington",460,158,194,126,111,103,83,70,266,144,34,39,232,143
1500000US530330292053,530330292053,"Block Group 3, Census Tract 292.05, King County, Washington",591,148,54,61,54,61,0,12,537,147,15,25,522,149
1500000US530330292061,530330292061,"Block Group 1, Census Tract 292.06, King County, Washington",263,79,118,76,43,44,75,62,145,67,50,39,95,58
1500000US530330292062,530330292062,"Block Group 2, Census Tract 292.06, King County, Washington",942,124,400,112,133,66,267,120,542,116,132,62,410,124
1500000US530330292063,530330292063,"Block Group 3, Census Tract 292.06, King County, Washington",617,116,134,73,28,34,106,64,483,110,77,57,406,110
1500000US530330293031,530330293031,"Block Group 1, Census Tract 293.03, King County, Washington",409,93,52,53,0,12,52,53,357,88,92,82,265,84
1500000US530330293032,530330293032,"Block Group 2, Census Tract 293.03, King County, Washington",363,104,111,99,0,12,111,99,252,84,78,49,174,81
1500000US530330293033,530330293033,"Block Group 3, Census Tract 293.03, King County, Washington",1114,161,70,59,18,28,52,51,1044,173,123,65,921,183
1500000US530330293034,530330293034,"Block Group 4, Census Tract 293.03, King County, Washington",535,117,94,78,57,62,37,43,441,127,19,24,422,132
1500000US530330293035,530330293035,"Block Group 5, Census Tract 293.03, King County, Washington",582,128,24,27,9,14,15,23,558,127,123,102,435,90
1500000US530330293041,530330293041,"Block Group 1, Census Tract 293.04, King County, Washington",458,83,47,54,29,45,18,29,411,76,122,41,289,79
1500000US530330293042,530330293042,"Block Group 2, Census Tract 293.04, King County, Washington",402,58,0,12,0,12,0,12,402,58,47,45,355,58
1500000US530330293043,530330293043,"Block Group 3, Census Tract 293.04, King County, Washington",581,106,15,19,6,10,9,16,566,105,74,49,492,103
1500000US530330293044,530330293044,"Block Group 4, Census Tract 293.04, King County, Washington",360,57,9,14,0,12,9,14,351,58,47,30,304,68
1500000US530330293051,530330293051,"Block Group 1, Census Tract 293.05, King County, Washington",280,63,15,21,15,21,0,12,265,65,45,31,220,61
1500000US530330293052,530330293052,"Block Group 2, Census Tract 293.05, King County, Washington",503,91,254,95,129,78,125,100,249,60,61,44,188,54
1500000US530330293053,530330293053,"Block Group 3, Census Tract 293.05, King County, Washington",294,62,26,21,17,20,9,15,268,56,44,38,224,59
1500000US530330293054,530330293054,"Block Group 4, Census Tract 293.05, King County, Washington",261,55,25,29,0,12,25,29,236,59,54,35,182,58
1500000US530330293061,530330293061,"Block Group 1, Census Tract 293.06, King County, Washington",780,76,77,40,12,20,65,35,703,85,159,55,544,80
1500000US530330293062,530330293062,"Block Group 2, Census Tract 293.06, King County, Washington",449,61,21,18,13,19,8,12,428,59,75,44,353,68
1500000US530330293071,530330293071,"Block Group 1, Census Tract 293.07, King County, Washington",290,48,17,18,9,14,8,12,273,53,94,39,179,57
1500000US530330293072,530330293072,"Block Group 2, Census Tract 293.07, King County, Washington",531,58,50,32,24,21,26,23,481,66,66,35,415,75
1500000US530330293073,530330293073,"Block Group 3, Census Tract 293.07, King County, Washington",468,63,83,61,11,16,72,60,385,69,50,37,335,77
1500000US530330294031,530330294031,"Block Group 1, Census Tract 294.03, King County, Washington",629,89,82,44,51,41,31,22,547,95,119,50,428,104
1500000US530330294032,530330294032,"Block Group 2, Census Tract 294.03, King County, Washington",371,84,0,12,0,12,0,12,371,84,57,43,314,74
1500000US530330294033,530330294033,"Block Group 3, Census Tract 294.03, King County, Washington",837,116,199,102,115,86,84,56,638,101,107,64,531,99
1500000US530330294051,530330294051,"Block Group 1, Census Tract 294.05, King County, Washington",302,68,36,29,29,32,7,11,266,71,58,43,208,64
1500000US530330294052,530330294052,"Block Group 2, Census Tract 294.05, King County, Washington",516,86,54,38,21,24,33,31,462,91,77,61,385,94
1500000US530330294053,530330294053,"Block Group 3, Census Tract 294.05, King County, Washington",268,54,13,20,4,13,9,17,255,50,49,32,206,55
1500000US530330294054,530330294054,"Block Group 4, Census Tract 294.05, King County, Washington",309,76,20,33,0,12,20,33,289,70,16,25,273,71
1500000US530330294055,530330294055,"Block Group 5, Census Tract 294.05, King County, Washington",377,65,30,27,22,24,8,13,347,66,50,34,297,66
1500000US530330294061,530330294061,"Block Group 1, Census Tract 294.06, King County, Washington",680,102,103,55,46,36,57,43,577,104,107,80,470,92
1500000US530330294062,530330294062,"Block Group 2, Census Tract 294.06, King County, Washington",923,100,103,73,29,29,74,70,820,101,161,82,659,88
1500000US530330294071,530330294071,"Block Group 1, Census Tract 294.07, King County, Washington",417,93,87,49,25,24,62,40,330,87,80,50,250,81
1500000US530330294072,530330294072,"Block Group 2, Census Tract 294.07, King County, Washington",775,94,264,84,101,54,163,76,511,104,56,38,455,107
1500000US530330294073,530330294073,"Block Group 3, Census Tract 294.07, King County, Washington",354,67,20,23,0,12,20,23,334,66,116,49,218,74
1500000US530330294081,530330294081,"Block Group 1, Census Tract 294.08, King County, Washington",385,90,69,41,30,28,39,33,316,90,77,36,239,80
