Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330320071,530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",421,83,0,12,0,12,0,12,421,83,57,41,364,93
1500000US530330320072,530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",510,82,11,17,11,17,0,12,499,79,100,56,399,89
1500000US530330320073,530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",402,65,98,52,21,24,77,52,304,76,98,61,206,62
1500000US530330320081,530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",498,78,9,14,9,14,0,12,489,77,54,34,435,86
1500000US530330320082,530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",578,95,54,58,54,58,0,12,524,90,81,50,443,85
1500000US530330320083,530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",435,87,34,26,15,17,19,22,401,84,39,38,362,83
1500000US530330320101,530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",602,108,18,27,18,27,0,12,584,108,175,86,409,102
1500000US530330320102,530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",441,77,0,12,0,12,0,12,441,77,40,48,401,75
1500000US530330320103,530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",471,91,26,41,0,12,26,41,445,105,64,54,381,96
1500000US530330320104,530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",588,99,42,60,0,12,42,60,546,94,65,52,481,92
1500000US530330320111,530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",696,89,0,12,0,12,0,12,696,89,140,61,556,84
1500000US530330320112,530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",736,98,20,23,8,13,12,20,716,95,37,27,679,98
1500000US530330321021,530330321021,"Block Group 1, Census Tract 321.02, King County, Washington",462,69,19,21,9,14,10,15,443,70,23,20,420,74
1500000US530330321022,530330321022,"Block Group 2, Census Tract 321.02, King County, Washington",315,73,47,37,47,37,0,12,268,64,60,32,208,62
1500000US530330321023,530330321023,"Block Group 3, Census Tract 321.02, King County, Washington",563,74,9,14,9,14,0,12,554,75,113,49,441,86
1500000US530330321024,530330321024,"Block Group 4, Census Tract 321.02, King County, Washington",517,62,0,12,0,12,0,12,517,62,69,41,448,69
1500000US530330321031,530330321031,"Block Group 1, Census Tract 321.03, King County, Washington",346,91,5,9,0,12,5,9,341,91,0,12,341,91
1500000US530330321032,530330321032,"Block Group 2, Census Tract 321.03, King County, Washington",499,88,45,59,7,13,38,59,454,83,93,56,361,83
1500000US530330321033,530330321033,"Block Group 3, Census Tract 321.03, King County, Washington",713,133,70,67,45,59,25,31,643,134,76,65,567,132
1500000US530330321034,530330321034,"Block Group 4, Census Tract 321.03, King County, Washington",501,96,8,14,8,14,0,12,493,97,53,40,440,99
1500000US530330321041,530330321041,"Block Group 1, Census Tract 321.04, King County, Washington",858,145,13,21,13,21,0,12,845,148,128,68,717,143
1500000US530330321042,530330321042,"Block Group 2, Census Tract 321.04, King County, Washington",948,170,121,116,105,114,16,27,827,173,144,92,683,162
1500000US530330321043,530330321043,"Block Group 3, Census Tract 321.04, King County, Washington",692,131,120,127,66,97,54,87,572,136,33,36,539,140
1500000US530330322031,530330322031,"Block Group 1, Census Tract 322.03, King County, Washington",737,101,32,35,0,12,32,35,705,104,58,43,647,108
1500000US530330322032,530330322032,"Block Group 2, Census Tract 322.03, King County, Washington",539,92,0,12,0,12,0,12,539,92,58,48,481,108
1500000US530330322033,530330322033,"Block Group 3, Census Tract 322.03, King County, Washington",843,123,0,12,0,12,0,12,843,123,82,60,761,117
1500000US530330322034,530330322034,"Block Group 4, Census Tract 322.03, King County, Washington",430,85,0,12,0,12,0,12,430,85,79,69,351,87
1500000US530330322071,530330322071,"Block Group 1, Census Tract 322.07, King County, Washington",414,55,11,17,0,12,11,17,403,55,79,42,324,73
1500000US530330322072,530330322072,"Block Group 2, Census Tract 322.07, King County, Washington",352,63,0,12,0,12,0,12,352,63,49,30,303,70
1500000US530330322073,530330322073,"Block Group 3, Census Tract 322.07, King County, Washington",461,71,0,12,0,12,0,12,461,71,35,24,426,73
1500000US530330322081,530330322081,"Block Group 1, Census Tract 322.08, King County, Washington",722,129,0,12,0,12,0,12,722,129,206,100,516,109
1500000US530330322082,530330322082,"Block Group 2, Census Tract 322.08, King County, Washington",643,115,12,20,12,20,0,12,631,115,150,65,481,121
1500000US530330322083,530330322083,"Block Group 3, Census Tract 322.08, King County, Washington",926,127,24,37,24,37,0,12,902,127,212,83,690,114
1500000US530330322084,530330322084,"Block Group 4, Census Tract 322.08, King County, Washington",877,141,15,24,0,12,15,24,862,140,15,23,847,137
1500000US530330322085,530330322085,"Block Group 5, Census Tract 322.08, King County, Washington",923,123,40,63,40,63,0,12,883,118,160,68,723,123
1500000US530330322101,530330322101,"Block Group 1, Census Tract 322.10, King County, Washington",573,159,15,28,0,12,15,28,558,160,71,77,487,157
1500000US530330322102,530330322102,"Block Group 2, Census Tract 322.10, King County, Washington",1819,203,27,41,0,17,27,41,1792,201,175,145,1617,204
1500000US530330322103,530330322103,"Block Group 3, Census Tract 322.10, King County, Washington",2314,244,183,185,23,39,160,181,2131,240,157,97,1974,240
1500000US530330322111,530330322111,"Block Group 1, Census Tract 322.11, King County, Washington",584,62,0,12,0,12,0,12,584,62,31,24,553,64
1500000US530330322112,530330322112,"Block Group 2, Census Tract 322.11, King County, Washington",647,70,0,12,0,12,0,12,647,70,67,36,580,81
1500000US530330322113,530330322113,"Block Group 3, Census Tract 322.11, King County, Washington",461,57,10,17,0,12,10,17,451,57,31,22,420,56
1500000US530330322121,530330322121,"Block Group 1, Census Tract 322.12, King County, Washington",867,115,0,12,0,12,0,12,867,115,53,50,814,112
1500000US530330322122,530330322122,"Block Group 2, Census Tract 322.12, King County, Washington",371,95,0,12,0,12,0,12,371,95,0,12,371,95
1500000US530330322123,530330322123,"Block Group 3, Census Tract 322.12, King County, Washington",479,81,0,12,0,12,0,12,479,81,37,55,442,84
1500000US530330322124,530330322124,"Block Group 4, Census Tract 322.12, King County, Washington",1100,138,48,50,0,12,48,50,1052,146,35,39,1017,144
1500000US530330322131,530330322131,"Block Group 1, Census Tract 322.13, King County, Washington",378,56,0,12,0,12,0,12,378,56,60,42,318,61
1500000US530330322132,530330322132,"Block Group 2, Census Tract 322.13, King County, Washington",366,49,0,12,0,12,0,12,366,49,17,19,349,51
1500000US530330322133,530330322133,"Block Group 3, Census Tract 322.13, King County, Washington",752,62,0,12,0,12,0,12,752,62,83,42,669,75
1500000US530330322141,530330322141,"Block Group 1, Census Tract 322.14, King County, Washington",562,62,0,12,0,12,0,12,562,62,54,35,508,65
1500000US530330322142,530330322142,"Block Group 2, Census Tract 322.14, King County, Washington",880,68,17,20,17,20,0,12,863,71,107,60,756,81
1500000US530330322143,530330322143,"Block Group 3, Census Tract 322.14, King County, Washington",559,53,19,21,19,21,0,12,540,55,71,36,469,60
1500000US530330322151,530330322151,"Block Group 1, Census Tract 322.15, King County, Washington",579,80,0,12,0,12,0,12,579,80,42,30,537,90
1500000US530330322152,530330322152,"Block Group 2, Census Tract 322.15, King County, Washington",884,80,10,16,10,16,0,12,874,84,54,30,820,86
1500000US530330323071,530330323071,"Block Group 1, Census Tract 323.07, King County, Washington",606,71,0,12,0,12,0,12,606,71,65,53,541,75
1500000US530330323072,530330323072,"Block Group 2, Census Tract 323.07, King County, Washington",372,73,0,12,0,12,0,12,372,73,21,34,351,75
1500000US530330323073,530330323073,"Block Group 3, Census Tract 323.07, King County, Washington",528,125,0,12,0,12,0,12,528,125,18,28,510,126
1500000US530330323074,530330323074,"Block Group 4, Census Tract 323.07, King County, Washington",421,103,16,25,16,25,0,12,405,102,30,35,375,106
1500000US530330323075,530330323075,"Block Group 5, Census Tract 323.07, King County, Washington",376,104,0,12,0,12,0,12,376,104,60,75,316,96
1500000US530330323091,530330323091,"Block Group 1, Census Tract 323.09, King County, Washington",810,143,0,12,0,12,0,12,810,143,46,42,764,140
1500000US530330323092,530330323092,"Block Group 2, Census Tract 323.09, King County, Washington",1878,192,85,69,69,72,16,25,1793,190,70,50,1723,195
1500000US530330323093,530330323093,"Block Group 3, Census Tract 323.09, King County, Washington",667,89,0,12,0,12,0,12,667,89,0,12,667,89
1500000US530330323111,530330323111,"Block Group 1, Census Tract 323.11, King County, Washington",426,67,0,12,0,12,0,12,426,67,41,38,385,79
1500000US530330323112,530330323112,"Block Group 2, Census Tract 323.11, King County, Washington",496,110,0,12,0,12,0,12,496,110,45,50,451,105
1500000US530330323113,530330323113,"Block Group 3, Census Tract 323.11, King County, Washington",310,59,0,12,0,12,0,12,310,59,69,48,241,64
1500000US530330323114,530330323114,"Block Group 4, Census Tract 323.11, King County, Washington",517,90,0,12,0,12,0,12,517,90,45,41,472,97
1500000US530330323115,530330323115,"Block Group 5, Census Tract 323.11, King County, Washington",380,113,0,12,0,12,0,12,380,113,24,37,356,117
1500000US530330323131,530330323131,"Block Group 1, Census Tract 323.13, King County, Washington",293,77,0,12,0,12,0,12,293,77,48,36,245,67
1500000US530330323132,530330323132,"Block Group 2, Census Tract 323.13, King County, Washington",568,88,23,33,23,33,0,12,545,93,128,54,417,93
1500000US530330323133,530330323133,"Block Group 3, Census Tract 323.13, King County, Washington",239,59,0,12,0,12,0,12,239,59,35,49,204,43
1500000US530330323134,530330323134,"Block Group 4, Census Tract 323.13, King County, Washington",1232,121,90,80,57,72,33,36,1142,148,80,55,1062,151
1500000US530330323151,530330323151,"Block Group 1, Census Tract 323.15, King County, Washington",758,94,10,15,0,12,10,15,748,97,136,48,612,102
1500000US530330323152,530330323152,"Block Group 2, Census Tract 323.15, King County, Washington",610,105,59,64,46,53,13,20,551,107,8,12,543,108
1500000US530330323153,530330323153,"Block Group 3, Census Tract 323.15, King County, Washington",658,96,62,61,5,9,57,61,596,90,38,31,558,91
1500000US530330323161,530330323161,"Block Group 1, Census Tract 323.16, King County, Washington",280,48,5,8,5,8,0,12,275,50,33,27,242,59
1500000US530330323162,530330323162,"Block Group 2, Census Tract 323.16, King County, Washington",539,64,0,12,0,12,0,12,539,64,55,35,484,72
1500000US530330323163,530330323163,"Block Group 3, Census Tract 323.16, King County, Washington",636,78,0,12,0,12,0,12,636,78,65,33,571,82
1500000US530330323164,530330323164,"Block Group 4, Census Tract 323.16, King County, Washington",409,67,0,12,0,12,0,12,409,67,29,24,380,69
1500000US530330323171,530330323171,"Block Group 1, Census Tract 323.17, King County, Washington",531,83,50,59,0,12,50,59,481,80,104,62,377,94
1500000US530330323172,530330323172,"Block Group 2, Census Tract 323.17, King County, Washington",479,73,0,12,0,12,0,12,479,73,32,36,447,75
1500000US530330323173,530330323173,"Block Group 3, Census Tract 323.17, King County, Washington",459,71,47,46,17,27,30,36,412,79,29,26,383,81
1500000US530330323174,530330323174,"Block Group 4, Census Tract 323.17, King County, Washington",315,71,0,12,0,12,0,12,315,71,54,42,261,86
1500000US530330323175,530330323175,"Block Group 5, Census Tract 323.17, King County, Washington",371,63,11,17,0,12,11,17,360,62,52,49,308,60
1500000US530330323181,530330323181,"Block Group 1, Census Tract 323.18, King County, Washington",742,61,0,12,0,12,0,12,742,61,49,35,693,68
1500000US530330323182,530330323182,"Block Group 2, Census Tract 323.18, King County, Washington",390,52,10,15,10,15,0,12,380,52,45,31,335,59
1500000US530330323183,530330323183,"Block Group 3, Census Tract 323.18, King County, Washington",279,48,0,12,0,12,0,12,279,48,47,28,232,51
1500000US530330323184,530330323184,"Block Group 4, Census Tract 323.18, King County, Washington",568,76,13,20,13,20,0,12,555,77,80,50,475,80
1500000US530330323191,530330323191,"Block Group 1, Census Tract 323.19, King County, Washington",219,64,7,15,7,15,0,12,212,66,22,30,190,61
1500000US530330323192,530330323192,"Block Group 2, Census Tract 323.19, King County, Washington",688,121,0,12,0,12,0,12,688,121,70,50,618,127
1500000US530330323193,530330323193,"Block Group 3, Census Tract 323.19, King County, Washington",951,196,152,112,0,12,152,112,799,192,82,54,717,194
1500000US530330323194,530330323194,"Block Group 4, Census Tract 323.19, King County, Washington",637,132,36,38,19,29,17,27,601,136,176,121,425,117
1500000US530330323201,530330323201,"Block Group 1, Census Tract 323.20, King County, Washington",430,65,0,12,0,12,0,12,430,65,97,44,333,70
1500000US530330323202,530330323202,"Block Group 2, Census Tract 323.20, King County, Washington",505,75,26,28,17,25,9,13,479,78,90,66,389,76
1500000US530330323203,530330323203,"Block Group 3, Census Tract 323.20, King County, Washington",605,58,0,12,0,12,0,12,605,58,45,27,560,66
1500000US530330323211,530330323211,"Block Group 1, Census Tract 323.21, King County, Washington",326,44,0,12,0,12,0,12,326,44,65,41,261,52
1500000US530330323212,530330323212,"Block Group 2, Census Tract 323.21, King County, Washington",384,62,0,12,0,12,0,12,384,62,53,36,331,67
1500000US530330323213,530330323213,"Block Group 3, Census Tract 323.21, King County, Washington",633,77,0,12,0,12,0,12,633,77,65,34,568,70
1500000US530330323214,530330323214,"Block Group 4, Census Tract 323.21, King County, Washington",453,61,0,12,0,12,0,12,453,61,8,13,445,62
1500000US530330323221,530330323221,"Block Group 1, Census Tract 323.22, King County, Washington",388,48,9,14,9,14,0,12,379,48,47,34,332,56
1500000US530330323222,530330323222,"Block Group 2, Census Tract 323.22, King County, Washington",286,45,0,12,0,12,0,12,286,45,21,22,265,47
1500000US530330323223,530330323223,"Block Group 3, Census Tract 323.22, King County, Washington",502,60,23,20,0,12,23,20,479,67,67,52,412,70
1500000US530330323231,530330323231,"Block Group 1, Census Tract 323.23, King County, Washington",499,118,0,12,0,12,0,12,499,118,30,40,469,109
1500000US530330323232,530330323232,"Block Group 2, Census Tract 323.23, King County, Washington",708,107,0,12,0,12,0,12,708,107,247,83,461,113
1500000US530330323233,530330323233,"Block Group 3, Census Tract 323.23, King County, Washington",496,97,0,12,0,12,0,12,496,97,77,53,419,108
1500000US530330323234,530330323234,"Block Group 4, Census Tract 323.23, King County, Washington",508,91,0,12,0,12,0,12,508,91,51,44,457,95
1500000US530330323241,530330323241,"Block Group 1, Census Tract 323.24, King County, Washington",319,62,0,12,0,12,0,12,319,62,27,31,292,60
1500000US530330323242,530330323242,"Block Group 2, Census Tract 323.24, King County, Washington",470,116,106,104,54,75,52,78,364,91,91,49,273,96
1500000US530330323243,530330323243,"Block Group 3, Census Tract 323.24, King County, Washington",906,118,96,69,80,65,16,26,810,114,14,23,796,113
1500000US530330323244,530330323244,"Block Group 4, Census Tract 323.24, King County, Washington",523,90,12,21,0,12,12,21,511,92,86,58,425,93
1500000US530330323251,530330323251,"Block Group 1, Census Tract 323.25, King County, Washington",142,47,0,12,0,12,0,12,142,47,38,44,104,57
1500000US530330323252,530330323252,"Block Group 2, Census Tract 323.25, King County, Washington",802,151,92,88,16,26,76,84,710,140,26,29,684,142
1500000US530330323253,530330323253,"Block Group 3, Census Tract 323.25, King County, Washington",1240,172,34,35,34,35,0,12,1206,174,88,79,1118,170
1500000US530330323261,530330323261,"Block Group 1, Census Tract 323.26, King County, Washington",480,48,0,12,0,12,0,12,480,48,44,32,436,57
